bsub_id	syn1_id	is_rbh	pident	align_len	bsub_len	syn1_len	bsub_cov_pct	syn1_cov_pct	evalue	bitscore	bsub_primary_id	bsub_locus_tag	bsub_gene	bsub_product	bsub_seqid	bsub_start_1b	bsub_end_1b	bsub_strand	syn1_primary_id	syn1_locus_tag	syn1_gene	syn1_product	syn1_seqid	syn1_start_1b	syn1_end_1b	syn1_strand	source
BSU_25480|grpE|NC_000964.3	MMSYN1_0543|grpE|CP002027.1	True	26.984	126	187	200	67.37967914438502	63.0	2.27e-14	63.5	BSU_25480	BSU_25480	grpE	nucleotide exchange factor for DnaK activity	NC_000964.3	2627971	2628534	-	MMSYN1_0543	MMSYN1_0543	grpE	co-chaperone GrpE	CP002027.1	651017	651619	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_07830|hypO|NC_000964.3	MMSYN1_0302||CP002027.1	True	26.961	204	221	216	92.3076923076923	94.44444444444444	1.09e-12	60.1	BSU_07830	BSU_07830	hypO	NAD(P)H-flavin oxidoreductase (nitroreductase)	NC_000964.3	854412	855077	+	MMSYN1_0302	MMSYN1_0302		nitroreductase family protein	CP002027.1	381929	382579	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_09300|glpD|NC_000964.3	MMSYN1_0219|glpO|CP002027.1	True	26.923	312	555	387	56.21621621621622	80.62015503875969	4.97e-08	50.1	BSU_09300	BSU_09300	glpD	sn-glycerol-3-phosphate oxidase (FAD-dependent)	NC_000964.3	1004975	1006642	+	MMSYN1_0219	MMSYN1_0219	glpO	glycerol oxydase	CP002027.1	281738	282901	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_29060|coaE|NC_000964.3	MMSYN1_0103|coaE|CP002027.1	True	26.776	183	197	185	92.89340101522842	98.91891891891892	6.48e-11	54.3	BSU_29060	BSU_29060	coaE	dephosphocoenzyme A kinase	NC_000964.3	2970922	2971515	-	MMSYN1_0103	MMSYN1_0103	coaE	dephospho-CoA kinase	CP002027.1	138651	139208	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_03990|mtlD|NC_000964.3	MMSYN1_0019||CP002027.1	True	26.708	322	373	328	86.32707774798928	98.17073170731707	2.18e-24	97.4	BSU_03990	BSU_03990	mtlD	mannitol-1-phosphate 5-dehydrogenase	NC_000964.3	451618	452739	+	MMSYN1_0019	MMSYN1_0019		mannitol-1-phosphate 5-dehydrogenase	CP002027.1	36687	37673	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_11110|fakBB|NC_000964.3	MMSYN1_0616||CP002027.1	True	26.667	285	283	279	100.70671378091873	102.15053763440861	9.49e-16	70.9	BSU_11110	BSU_11110	fakBB	fatty acid kinase fatty acid binding subunit B	NC_000964.3	1187700	1188551	-	MMSYN1_0616	MMSYN1_0616		EDD domain protein, DegV family, putative	CP002027.1	762373	763212	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_36850|atpF|NC_000964.3	MMSYN1_0794|atpF|CP002027.1	True	26.452	155	170	181	91.17647058823529	85.6353591160221	4.85e-15	64.7	BSU_36850	BSU_36850	atpF	ATP synthase (subunit b, component F0)	NC_000964.3	3785945	3786457	-	MMSYN1_0794	MMSYN1_0794	atpF	ATP synthase F0, B subunit	CP002027.1	934305	934850	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_02370|gamR|NC_000964.3	MMSYN1_0187||CP002027.1	True	26.389	216	235	239	91.91489361702128	90.3765690376569	1.27e-11	57.8	BSU_02370	BSU_02370	gamR	transcriptional regulator-GlcN6P (GntR family)	NC_000964.3	257791	258498	+	MMSYN1_0187	MMSYN1_0187		transcriptional regulator, GntR family	CP002027.1	249291	250010	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_14510|ktrC|NC_000964.3	MMSYN1_0686||CP002027.1	True	26.316	228	221	242	103.16742081447964	94.21487603305785	1.86e-16	70.9	BSU_14510	BSU_14510	ktrC	potassium uptake protein	NC_000964.3	1520531	1521196	+	MMSYN1_0686	MMSYN1_0686		K+, Na+ uptake protein integral membrane subunit	CP002027.1	818377	819105	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_31420|yugF|NC_000964.3	MMSYN1_0469||CP002027.1	True	26.236	263	273	269	96.33699633699634	97.76951672862454	2.58e-11	57.8	BSU_31420	BSU_31420	yugF	putative hydrolase	NC_000964.3	3227581	3228402	+	MMSYN1_0469	MMSYN1_0469		lipase-esterase	CP002027.1	576697	577506	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_16590|rimP|NC_000964.3	MMSYN1_0301||CP002027.1	True	25.974	154	156	164	98.71794871794872	93.90243902439025	4.94e-15	63.9	BSU_16590	BSU_16590	rimP	ribosome maturation factor	NC_000964.3	1731776	1732246	+	MMSYN1_0301	MMSYN1_0301		conserved hypothetical protein	CP002027.1	381322	381816	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_32680|sufU|NC_000964.3	MMSYN1_0442||CP002027.1	True	25.564	133	147	145	90.47619047619048	91.72413793103448	2.93e-15	63.9	BSU_32680	BSU_32680	sufU	iron-sulfur cluster assembly sulfur-transfer protein (Zn(2+)-dependent)	NC_000964.3	3357011	3357454	-	MMSYN1_0442	MMSYN1_0442		nitrogen fixation protein nifu	CP002027.1	547365	547802	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_00180|tadA|NC_000964.3	MMSYN1_0048||CP002027.1	True	25.517	145	161	155	90.06211180124224	93.54838709677419	2.28e-13	59.3	BSU_00180	BSU_00180	tadA	tRNA specific adenosine A34 deaminase	NC_000964.3	25852	26337	+	MMSYN1_0048	MMSYN1_0048		cytosine deaminase	CP002027.1	74945	75412	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_09540|plsC|NC_000964.3	MMSYN1_0512|plsC|CP002027.1	True	25.472	212	199	312	106.53266331658291	67.94871794871794	1.13e-12	60.5	BSU_09540	BSU_09540	plsC	1-acylglycerol-phosphate (1-acyl-G3P) acyltransferase	NC_000964.3	1031395	1031994	+	MMSYN1_0512	MMSYN1_0512	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	CP002027.1	613310	614248	-	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
BSU_02130|glpQA|NC_000964.3	MMSYN1_0136||CP002027.1	True	25.279	269	293	234	91.80887372013652	114.95726495726495	1.03e-11	58.5	BSU_02130	BSU_02130	glpQA	secreted glycerophosphoryl diester phosphodiesterase	NC_000964.3	233014	233895	-	MMSYN1_0136	MMSYN1_0136		glycerophosphodiester phosphodiesterase	CP002027.1	176702	177406	+	blastp;blastp;evalue=1e-05;max_target_seqs=5;min_pident=25.0;min_qcov=50.0;min_scov=50.0;max_evalue=1e-05;min_bitscore=50.0;run_utc=2026-04-17T20:58:02+00:00
