chrom,feature,start0,end0,strand,locus_tag,gene_name,rna_type,gene_product,gene_len,SRR35996296_sense_avg_depth,SRR35996296_antisense_avg_depth,SRR35996296_sense_TPM,SRR35996296_antisense_TPM,SRR35996297_sense_avg_depth,SRR35996297_antisense_avg_depth,SRR35996297_sense_TPM,SRR35996297_antisense_TPM,SRR35996298_sense_avg_depth,SRR35996298_antisense_avg_depth,SRR35996298_sense_TPM,SRR35996298_antisense_TPM,sample_95_sense_TPM,sample_95_antisense_TPM,sample_enr_sense_TPM,sample_enr_antisense_TPM,avg_sense_TPM,avg_antisense_TPM,PacBio_sense_TPM,PacBio_antisense_TPM
CP002027.1,gene,905858,906578,-,MMSYN1_0769,mmyCIVM,mRNA,GANTC--recognizing Type II restriction modification system (MmyCIV) adenine DNA methylase subunit,720,423.4306,1.6347,1403.0117,5.4166,445.8736,3.5389,1469.4959,11.6634,816.3875,9.8708,1452.0595,17.5567,1436.2538,8.5400,1452.0595,17.5567,1444.1566,13.0483,3869.9974,4.2027
CP002027.1,gene,906638,907484,-,MMSYN1_0770,,mRNA,conserved hypothetical protein,846,25.0615,0.5863,83.0397,1.9426,37.5012,0.5863,123.5952,1.9323,81.7967,2.1974,145.4869,3.9084,103.3174,1.9375,145.4869,3.9084,124.4021,2.9229,419.9659,4.6847
CP002027.1,gene,907589,909752,-,MMSYN1_0771,nrdE,mRNA,ribonucleoside-diphosphate reductase_ alpha subunit,2163,189.1248,3.4152,626.6537,11.3159,179.9695,4.6237,593.1377,15.2385,247.2954,5.8303,439.8495,10.3701,609.8957,13.2772,439.8495,10.3701,524.8726,11.8236,608.2126,24.4080
CP002027.1,gene,909738,910212,-,MMSYN1_0772,nrdI,mRNA,NrdI protein,474,167.6793,4.5169,555.5954,14.9664,164.0464,10.5401,540.6589,34.7377,208.2890,14.2574,370.4712,25.3588,548.1271,24.8520,370.4712,25.3588,459.2992,25.1054,767.3679,59.1804
CP002027.1,gene,910220,911240,-,MMSYN1_0773,nrdF,mRNA,ribonucleoside-diphosphate reductase_ beta subunit,1020,204.1549,5.3275,676.4550,17.6522,207.0088,7.1461,682.2530,23.5518,205.3569,12.0706,365.2559,21.4692,679.3540,20.6020,365.2559,21.4692,522.3050,21.0356,730.2888,53.2311
CP002027.1,gene,911538,911823,+,MMSYN1_0774,secG,mRNA,preprotein translocase_ SecG subunit,285,127.1158,0.0000,421.1905,0.0000,233.8877,0.0000,770.8396,0.0000,591.9860,0.0000,1052.9299,0.0000,596.0151,0.0000,1052.9299,0.0000,824.4725,0.0000,1784.6418,48.1285
CP002027.1,gene,911858,913973,+,MMSYN1_0775,,mRNA,3'-5' exoribonuclease_ VacB/RNase II family,2115,1.9087,0.1957,6.3245,0.6486,1.2879,0.2459,4.2448,0.8103,57.7206,0.1863,102.6641,0.3313,5.2846,0.7294,102.6641,0.3313,53.9744,0.5304,1753.3809,29.5759
CP002027.1,gene,913982,914429,+,MMSYN1_0776,smpB,mRNA,SsrA-binding protein,447,1.8859,0.5011,6.2488,1.6604,1.8210,0.0000,6.0017,0.0000,7.5011,0.5638,13.3418,1.0027,6.1253,0.8302,13.3418,1.0027,9.7335,0.9165,1284.4005,0.4916
CP002027.1,gene,914428,914914,+,MMSYN1_0777,,mRNA,conserved hypothetical protein,486,0.0000,0.0000,0.0000,0.0000,2.0905,0.0000,6.8899,0.0000,5.0247,0.6461,8.9371,1.1492,3.4450,0.0000,8.9371,1.1492,6.1910,0.5746,52.9283,0.3910
CP002027.1,gene,915033,915285,+,MMSYN1_0778,,mRNA,conserved hypothetical protein,252,288.6825,2.4603,956.5322,8.1521,270.4722,1.6190,891.4137,5.3360,1046.7659,4.4484,1861.8197,7.9121,923.9730,6.7441,1861.8197,7.9121,1392.8963,7.3281,33322.7462,5.5610
CP002027.1,gene,915335,917573,+,MMSYN1_0779,,mRNA,PTS system_ eiic domain protein,2238,3276.9450,4.8114,10857.9605,15.9424,2911.7256,8.3266,9596.3719,27.4426,7831.8803,27.7230,13930.0955,49.3092,10227.1662,21.6925,13930.0955,49.3092,12078.6309,35.5009,36011.7656,7.3212
CP002027.1,gene,917650,918193,+,MMSYN1_0780,tnpA_5,mRNA,IS1296 transposase protein A,543,10.7661,0.0000,35.6729,0.0000,9.0110,0.0000,29.6983,0.0000,97.5599,0.8508,173.5239,1.5133,32.6856,0.0000,173.5239,1.5133,103.1047,0.7567,474.8794,0.2458
CP002027.1,gene,918330,919062,+,MMSYN1_0781,tnpB_5,mRNA,IS1296 transposase protein B,732,19.8197,0.0000,65.6713,0.0000,27.9495,0.0628,92.1149,0.2071,118.3347,1.7063,210.4748,3.0349,78.8931,0.1036,210.4748,3.0349,144.6840,1.5692,258.8479,0.9497
CP002027.1,gene,919156,920284,+,MMSYN1_0782,,pseudo,PSEUDOGENE - beta-lactamase,1128,11.6348,0.0000,38.5511,0.0000,9.9982,0.4973,32.9518,1.6391,46.5426,0.9566,82.7824,1.7014,35.7514,0.8196,82.7824,1.7014,59.2669,1.2605,271.2410,11.3490
CP002027.1,gene,920379,921345,+,MMSYN1_0783,,mRNA,glucokinase,966,64.3799,2.7495,213.3190,9.1102,75.9700,5.2277,250.3794,17.2294,102.0093,10.8489,181.4379,19.2962,231.8492,13.1698,181.4379,19.2962,206.6435,16.2330,48.0283,14.8877
CP002027.1,gene,921412,922345,-,MMSYN1_0784,arcC_2,mRNA,carbamate kinase 1,933,99.9753,1.4319,331.2623,4.7446,119.8789,1.5338,395.0930,5.0549,366.5209,1.4169,651.9087,2.5202,363.1776,4.8998,651.9087,2.5202,507.5432,3.7100,911.0829,2.4858
CP002027.1,gene,922357,923821,-,MMSYN1_0785,,mRNA,arginine/ornithine antiporter,1464,49.9501,0.8477,165.5068,2.8087,59.2985,1.1646,195.4341,3.8383,247.1168,3.2452,439.5318,5.7721,180.4704,3.3235,439.5318,5.7721,310.0011,4.5478,1136.9530,2.0819
CP002027.1,gene,923899,924895,-,MMSYN1_0786,arcB,mRNA,ornithine carbamoyltransferase (ArcB),996,111.1898,2.4127,368.4206,7.9942,100.0763,1.2339,329.8283,4.0668,328.9849,2.1757,585.1458,3.8698,349.1244,6.0305,585.1458,3.8698,467.1351,4.9501,1074.7637,2.7930
CP002027.1,gene,925155,927984,-,MMSYN1_0787,mgtA,mRNA,magnesium-importing ATPase,2829,64.9007,10.1683,215.0445,33.6919,63.0286,10.8583,207.7277,35.7863,212.8618,14.6469,378.6045,26.0515,211.3861,34.7391,378.6045,26.0515,294.9953,30.3953,345.8286,85.5959
CP002027.1,gene,928330,929518,+,MMSYN1_0788,,mRNA,conserved hypothetical protein,1188,2.1886,0.6919,7.2516,2.2926,6.5884,1.3392,21.7138,4.4138,22.7348,24.7778,40.4371,44.0707,14.4827,3.3532,40.4371,44.0707,27.4599,23.7120,17.9204,53.5174
CP002027.1,gene,929589,929889,-,MMSYN1_0789,atpC,mRNA,ATP synthase_ delta subunit,300,5.3500,0.0700,17.7269,0.2319,47.3433,0.0000,156.0326,0.0000,786.6867,0.0767,1399.2324,0.1364,86.8798,0.1160,1399.2324,0.1364,743.0561,0.1262,351.5149,2.1959
CP002027.1,gene,929888,931316,-,MMSYN1_0790,atpD_2,mRNA,ATP synthase F1_ beta subunit,1428,336.5343,1.7024,1115.0862,5.6407,357.4629,1.4489,1178.1147,4.7752,888.1036,4.4013,1579.6167,7.8283,1146.6005,5.2080,1579.6167,7.8283,1363.1086,6.5181,530.7660,4.8555
CP002027.1,gene,931324,932167,-,MMSYN1_0791,atpG,mRNA,ATP synthase F1_ gamma subunit,843,157.2479,0.4626,521.0315,1.5329,145.8327,0.3416,480.6309,1.1260,296.7509,1.9205,527.8130,3.4159,500.8312,1.3294,527.8130,3.4159,514.3221,2.3727,1128.8354,2.7742
CP002027.1,gene,932168,933746,-,MMSYN1_0792,atpA,mRNA,ATP synthase F1_ alpha subunit,1578,310.7123,1.3365,1029.5265,4.4284,294.6096,0.4975,970.9650,1.6395,766.7687,3.4582,1363.8055,6.1508,1000.2457,3.0340,1363.8055,6.1508,1182.0256,4.5924,868.2595,1.3038
CP002027.1,gene,933757,934303,-,MMSYN1_0793,atpH,mRNA,ATP synthase F1_ delta subunit,546,40.6319,0.0000,134.6313,0.0000,51.1538,0.0000,168.5912,0.0000,300.5495,0.6245,534.5693,1.1108,151.6112,0.0000,534.5693,1.1108,343.0903,0.5554,1403.6371,2.1358
CP002027.1,gene,934304,934850,-,MMSYN1_0794,atpF,mRNA,ATP synthase F0_ B subunit,546,88.8791,0.0000,294.4956,0.0000,111.6190,0.2766,367.8705,0.9115,564.1465,0.7582,1003.4136,1.3486,331.1830,0.4557,1003.4136,1.3486,667.2983,0.9022,1999.9895,2.2119
CP002027.1,gene,934878,935184,-,MMSYN1_0795,atpE,mRNA,ATP synthase c chain,306,379.8431,0.0000,1258.5874,0.0000,405.2255,3.0850,1335.5292,10.1673,1008.0458,3.9967,1792.9505,7.1087,1297.0583,5.0837,1792.9505,7.1087,1545.0044,6.0962,1988.2805,1.3150
CP002027.1,gene,935213,936077,-,MMSYN1_0796,atpB,mRNA,ATP synthase FO_ A subunit,864,80.5741,0.9722,266.9774,3.2214,87.5486,0.4028,288.5399,1.3275,491.1887,3.8889,873.6478,6.9169,277.7586,2.2744,873.6478,6.9169,575.7032,4.5957,1595.2763,2.4829
CP002027.1,gene,936076,936313,-,MMSYN1_0797,,mRNA,conserved hypothetical protein,237,2.9916,1.2911,9.9124,4.2781,2.3924,0.0000,7.8848,0.0000,12.8186,0.0000,22.7996,0.0000,8.8986,2.1391,22.7996,0.0000,15.8491,1.0695,1275.8236,4.5864
CP002027.1,gene,936614,937238,-,MMSYN1_0798,upp,mRNA,uracil phosphoribosyltransferase,624,787.3093,0.5897,2608.7020,1.9541,718.0545,1.0176,2366.5409,3.3539,973.0962,5.9087,1730.7878,10.5094,2487.6215,2.6540,1730.7878,10.5094,2109.2046,6.5817,159.0338,5.1215
CP002027.1,gene,937337,938579,-,MMSYN1_0799,glyA,mRNA,glycine hydroxymethyltransferase,1242,128.6296,5.7754,426.2065,19.1363,116.6369,3.7085,384.4081,12.2225,238.5709,10.4509,424.3317,18.5884,405.3073,15.6794,424.3317,18.5884,414.8195,17.1339,259.1711,4.4304
CP002027.1,gene,938562,939006,-,MMSYN1_0800,rpiB,mRNA,ribose 5-phosphate isomerase B,444,213.7590,2.5563,708.2776,8.4702,167.1194,0.0000,550.7867,0.0000,251.0045,0.0000,446.4467,0.0000,629.5321,4.2351,446.4467,0.0000,537.9894,2.1175,191.8757,3.3484
CP002027.1,gene,939084,939381,+,MMSYN1_0801,,mRNA,conserved hypothetical protein,297,0.0000,1.5387,0.0000,5.0985,5.4141,0.2121,17.8438,0.6991,110.2626,25.0404,196.1175,44.5379,8.9219,2.8988,196.1175,44.5379,102.5197,23.7183,82.2134,94.2086
CP002027.1,gene,939385,941581,-,MMSYN1_0802,,mRNA,putative liporotein,2196,9.8725,1.8584,32.7119,6.1576,9.6958,3.8297,31.9551,12.6218,26.5260,9.2026,47.1801,16.3682,32.3335,9.3897,47.1801,16.3682,39.7568,12.8789,100.2975,61.2716
CP002027.1,gene,941670,945438,-,MMSYN1_0803,rpoC,mRNA,DNA-directed RNA polymerase_ beta' subunit,3768,380.9196,1.9907,1262.1542,6.5961,365.9007,2.9827,1205.9239,9.8304,781.0390,5.3373,1389.1872,9.4932,1234.0390,8.2133,1389.1872,9.4932,1311.6131,8.8532,1330.3031,13.4456
CP002027.1,gene,945449,949325,-,MMSYN1_0804,rpoB,mRNA,DNA-directed RNA polymerase_ beta subunit,3876,253.1623,0.3261,838.8380,1.0805,258.0684,0.9027,850.5334,2.9752,601.0924,2.0503,1069.1269,3.6468,844.6857,2.0279,1069.1269,3.6468,956.9063,2.8373,966.1827,4.2433
CP002027.1,gene,949314,950490,-,MMSYN1_0805,,mRNA,conserved hypothetical protein,1176,1.7381,0.0000,5.7591,0.0000,3.0451,0.0000,10.0358,0.0000,26.1922,0.0000,46.5865,0.0000,7.8975,0.0000,46.5865,0.0000,27.2420,0.0000,246.4738,0.5788
CP002027.1,gene,950660,951029,-,MMSYN1_0806,rplL,mRNA,ribosomal protein L7/L12,369,2538.2818,0.1762,8410.4444,0.5837,2606.5989,0.0000,8590.7450,0.0000,3599.5312,0.6016,6402.2701,1.0701,8500.5947,0.2918,6402.2701,1.0701,7451.4324,0.6810,2071.5138,0.2578
CP002027.1,gene,951097,951595,-,MMSYN1_0807,rplJ,mRNA,50S ribosomal protein L10,498,2047.9618,0.5964,6785.7985,1.9761,1949.6807,0.9076,6425.6951,2.9913,3892.8876,2.5120,6924.0455,4.4680,6605.7468,2.4837,6924.0455,4.4680,6764.8962,3.4759,2117.0159,0.4911
CP002027.1,gene,951821,952502,-,MMSYN1_0809,rplA,mRNA,ribosomal protein L1,681,1120.0514,2.2658,3711.2230,7.5075,968.1821,5.2335,3190.9034,17.2483,1496.3069,15.8693,2661.3913,28.2258,3451.0632,12.3779,2661.3913,28.2258,3056.2273,20.3019,795.1794,0.9833
CP002027.1,gene,952501,952930,-,MMSYN1_0810,rplK,mRNA,ribosomal protein L11,429,1987.7529,1.3800,6586.2998,4.5724,1832.3030,0.2937,6038.8455,0.9680,2143.9860,0.0000,3813.3793,0.0000,6312.5727,2.7702,3813.3793,0.0000,5062.9760,1.3851,748.7827,0.9426
CP002027.1,gene,953141,954020,-,MMSYN1_0811,galU,mRNA,UTP-glucose-1-phosphate uridylyltransferase,879,17.7770,0.3367,58.9031,1.1158,28.0671,0.0000,92.5027,0.0000,151.9556,1.0341,270.2744,1.8393,75.7029,0.5579,270.2744,1.8393,172.9886,1.1986,5.3956,0.1468
CP002027.1,gene,954549,955926,-,MMSYN1_0812,,mRNA,glycosyltransferase,1377,2.5730,0.0000,8.5254,0.0000,1.6013,0.0000,5.2775,0.0000,28.3261,1.2571,50.3819,2.2359,6.9015,0.0000,50.3819,2.2359,28.6417,1.1179,17.0202,7.9965
CP002027.1,gene,956225,957224,+,MMSYN1_0813,galE,mRNA,UDP-glucose 4-epimerase,999,79.3333,0.6587,262.8662,2.1824,95.8719,2.2753,315.9714,7.4988,213.3964,6.5475,379.5554,11.6457,289.4188,4.8406,379.5554,11.6457,334.4871,8.2432,666.8025,10.0360
CP002027.1,gene,957237,958425,+,MMSYN1_0814,glf,mRNA,UDP-galactopyranose mutase,1188,16.9192,0.9697,56.0607,3.2130,28.5328,0.5505,94.0376,1.8143,156.4369,1.3013,278.2449,2.3146,75.0492,2.5137,278.2449,2.3146,176.6470,2.4142,667.8410,13.0107
CP002027.1,gene,958510,958648,+,MMSYN1_0815,,mRNA,conserved hypothetical protein,138,6.1812,9.1739,20.4809,30.3972,5.1232,6.1667,16.8848,20.3239,10.5507,13.3768,18.7659,23.7925,18.6829,25.3606,18.7659,23.7925,18.7244,24.5765,14.6259,15.1959
CP002027.1,gene,958935,959442,-,MMSYN1_0928,,mRNA,hypothetical protein,507,21.4714,356.7140,71.1442,1181.9504,17.3097,383.1637,57.0486,1262.8186,14.7475,296.7890,26.2306,527.8807,64.0964,1222.3845,26.2306,527.8807,45.1635,875.1326,19.1550,109.4083
CP002027.1,gene,959416,959686,+,MMSYN1_0929,,mRNA,conserved domain protein,270,472.9185,19.9037,1566.9871,65.9497,496.7741,26.2000,1637.2520,86.3491,434.1519,21.9667,772.1999,39.0708,1602.1196,76.1494,772.1999,39.0708,1187.1597,57.6101,186.4468,19.9300
CP002027.1,gene,959694,960048,+,MMSYN1_0816,,mRNA,integrase core domain protein,354,171.3249,6.4124,567.6746,21.2472,183.9266,6.0000,606.1792,19.7746,256.0960,15.1158,455.5027,26.8856,586.9269,20.5109,455.5027,26.8856,521.2148,23.6983,199.2714,66.1419
CP002027.1,gene,960184,961114,-,MMSYN1_0817,,mRNA,conserved hypothetical protein,930,19.4419,6.7172,64.4197,22.2571,19.4419,7.0817,64.0761,23.3397,61.0796,16.8247,108.6386,29.9251,64.2479,22.7984,108.6386,29.9251,86.4432,26.3618,454.2606,180.7220
CP002027.1,gene,961126,962557,-,MMSYN1_0818,,mRNA,prolipoprotein diacylglyceryl transferase,1431,61.9099,17.7666,205.1346,58.8686,77.1565,22.4661,254.2900,74.0431,138.4598,52.2369,246.2702,92.9106,229.7123,66.4558,246.2702,92.9106,237.9912,79.6832,656.3090,92.2400
CP002027.1,gene,962565,963498,-,MMSYN1_0819,trxB,mRNA,thioredoxin-disulfide reductase,933,187.1608,30.0086,620.1460,99.4316,157.7899,40.5359,520.0390,133.5969,253.9218,38.3816,451.6354,68.2670,570.0925,116.5143,451.6354,68.2670,510.8639,92.3906,402.1929,20.6217
CP002027.1,gene,963481,965062,-,MMSYN1_0820,,mRNA,prolipoprotein diacylglyceryl transferase,1581,2.1063,1.1657,6.9790,3.8625,3.4092,1.6300,11.2360,5.3720,15.4276,7.9317,27.4401,14.1076,9.1075,4.6173,27.4401,14.1076,18.2738,9.3625,228.1805,9.9364
CP002027.1,gene,965072,966014,-,MMSYN1_0821,hprK,mRNA,HPr kinase/phosphorylase (HPrK/P) (HPr(Ser)kinase/phosphorylase),942,8.8800,0.5648,29.4235,1.8713,12.6932,0.2951,41.8339,0.9726,67.2548,6.1019,119.6220,10.8531,35.6287,1.4220,119.6220,10.8531,77.6254,6.1375,298.7787,14.6734
CP002027.1,gene,966097,966772,-,MMSYN1_0822,,mRNA,putative membrane protein,675,201.3911,2.0800,667.2973,6.8920,196.9481,4.2874,649.0954,14.1303,276.4459,8.3007,491.6978,14.7640,658.1964,10.5111,491.6978,14.7640,574.9471,12.6376,573.2187,7.0335
CP002027.1,gene,966788,967904,-,MMSYN1_0823,folC,mRNA,folate synthetase-polyglutamyl folate synthetase,1116,11.0278,0.0125,36.5399,0.0416,10.4982,0.2401,34.5997,0.7915,30.9176,0.3548,54.9912,0.6311,35.5698,0.4165,54.9912,0.6311,45.2805,0.5238,1129.4855,6.2522
CP002027.1,gene,967896,970737,-,MMSYN1_0824,uvrA,mRNA,excinuclease ABC subunit A,2841,74.6357,1.7328,247.3009,5.7417,92.2214,2.8782,303.9403,9.4859,200.3414,5.7501,356.3353,10.2273,275.6206,7.6138,356.3353,10.2273,315.9779,8.9206,607.9582,5.4268
CP002027.1,gene,970745,972743,-,MMSYN1_0825,uvrB,mRNA,excinuclease ABC subunit B,1998,41.6747,0.1582,138.0865,0.5240,47.8969,2.2312,157.8571,7.3536,170.4139,5.0856,303.1050,9.0454,147.9718,3.9388,303.1050,9.0454,225.5384,6.4921,2500.0118,17.0726
CP002027.1,gene,973027,973978,+,MMSYN1_0826,holA,mRNA,DNA polymerase III_ delta subunit,951,0.0000,0.0000,0.0000,0.0000,0.5152,0.0000,1.6981,0.0000,0.3954,0.0000,0.7032,0.0000,0.8491,0.0000,0.7032,0.0000,0.7761,0.0000,64.5810,0.2711
CP002027.1,gene,973980,975447,+,MMSYN1_0827,,mRNA,conserved hypothetical protein,1467,93.9666,0.2195,311.3527,0.7273,95.1036,0.4833,313.4394,1.5928,203.3272,1.7192,361.6459,3.0578,312.3961,1.1601,361.6459,3.0578,337.0210,2.1089,856.1605,2.2757
CP002027.1,gene,975612,975687,+,MMSYN1_0828,,tRNA,tRNA-Cys,75,2.4267,2.0000,8.0406,6.6269,1.2267,0.0000,4.0428,0.0000,2.4533,0.0000,4.3636,0.0000,6.0417,3.3134,4.3636,0.0000,5.2027,1.6567,0.2458,0.0000
CP002027.1,gene,975824,976622,+,MMSYN1_0829,,mRNA,deoxyribonuclease_ TatD family,798,5.7005,1.0150,18.8883,3.3633,11.5777,0.6391,38.1574,2.1063,115.6228,0.0000,205.6514,0.0000,28.5228,2.7348,205.6514,0.0000,117.0871,1.3674,296.8311,0.0000
CP002027.1,gene,976623,976884,+,MMSYN1_0830,,mRNA,conserved hypothetical protein,261,0.0000,0.6054,0.0000,2.0058,0.9540,0.0000,3.1442,0.0000,10.0613,0.0000,17.8954,0.0000,1.5721,1.0029,17.8954,0.0000,9.7338,0.5015,146.6772,0.0000
CP002027.1,gene,977063,978098,+,MMSYN1_0831,prs,mRNA,ribose-Phosphate pyrophosphokinase (rppk) (phosphoribosylpyrophosphate synthetase) (p-rib-pp synthetase) (prpp synthetase),1035,84.2213,0.2126,279.0621,0.7043,73.6841,1.4415,242.8456,4.7510,327.5024,2.5333,582.5089,4.5059,260.9538,2.7277,582.5089,4.5059,421.7314,3.6168,537.8757,0.4579
CP002027.1,gene,978523,979084,+,MMSYN1_0832,pth,mRNA,aminoacyl-tRNA hydrolase,561,0.0000,0.0000,0.0000,0.0000,2.9234,0.0000,9.6347,0.0000,12.3832,0.0000,22.0253,0.0000,4.8173,0.0000,22.0253,0.0000,13.4213,0.0000,23.8658,1.0170
CP002027.1,gene,979204,979648,+,MMSYN1_0833,rplI,mRNA,ribosomal protein L9,444,33.4099,0.0000,110.7017,0.0000,38.6509,0.0000,127.3844,0.0000,126.2117,0.3018,224.4852,0.5368,119.0431,0.0000,224.4852,0.5368,171.7641,0.2684,439.6545,1.7124
CP002027.1,gene,979650,980967,+,MMSYN1_0834,dnaB,mRNA,replicative DNA helicase,1317,46.7563,1.7380,154.9241,5.7589,55.2589,0.0000,182.1206,0.0000,154.7388,2.9446,275.2246,5.2373,168.5223,2.8794,275.2246,5.2373,221.8735,4.0584,596.6657,2.4326
CP002027.1,gene,981033,982341,+,MMSYN1_0835,,mRNA,putative liporotein,1308,74.6781,0.0000,247.4415,0.0000,113.7057,0.3318,374.7475,1.0935,374.5168,1.6827,666.1306,2.9930,311.0945,0.5468,666.1306,2.9930,488.6125,1.7699,1271.3614,2.0935
CP002027.1,gene,982482,983409,+,MMSYN1_0836,,mRNA,conserved hypothetical protein,927,62.7325,0.9666,207.8603,3.2026,76.3290,0.6753,251.5627,2.2256,147.5351,3.0054,262.4118,5.3455,229.7115,2.7141,262.4118,5.3455,246.0616,4.0298,664.9370,3.0176
CP002027.1,gene,983417,984743,+,MMSYN1_0837,cysS,mRNA,cysteine--tRNA ligase,1326,18.4027,0.0000,60.9763,0.0000,24.4811,0.4691,80.6842,1.5460,53.7383,0.0000,95.5811,0.0000,70.8302,0.7730,95.5811,0.0000,83.2057,0.3865,380.7517,2.5026
CP002027.1,gene,984744,985479,+,MMSYN1_0838,,mRNA,RNA methyltransferase_ TrmH family_ group 3,735,1.5837,0.0000,5.2474,0.0000,2.2830,0.0000,7.5242,0.0000,5.9361,0.0000,10.5581,0.0000,6.3858,0.0000,10.5581,0.0000,8.4720,0.0000,476.2523,1.1083
CP002027.1,gene,985700,986024,+,MMSYN1_0839,secE,mRNA,preprotein translocase_ SecE subunit,324,144.1358,0.0000,477.5853,0.0000,140.4074,0.1204,462.7502,0.3967,657.6605,2.0525,1169.7413,3.6506,470.1678,0.1984,1169.7413,3.6506,819.9545,1.9245,1284.0490,0.2458
CP002027.1,gene,986040,986682,+,MMSYN1_0840,nusG,mRNA,transcription antitermination protein nusG,642,630.3769,3.0343,2088.7161,10.0539,638.6215,2.5452,2104.7482,8.3883,1252.6822,3.3053,2228.0708,5.8789,2096.7322,9.2211,2228.0708,5.8789,2162.4015,7.5500,1056.5831,0.1497
CP002027.1,gene,987121,993043,+,MMSYN1_0841,,mRNA,hypothetical protein,5922,9.1570,0.7386,30.3413,2.4473,10.8443,1.4596,35.7403,4.8106,17.1525,3.5150,30.5081,6.2520,33.0408,3.6290,30.5081,6.2520,31.7745,4.9405,79.3540,16.9725
CP002027.1,gene,993052,996010,+,MMSYN1_0842,,mRNA,oligopeptide ABC transporter_ solute-binding protein,2958,9.3303,0.8313,30.9154,2.7545,11.2170,2.2221,36.9688,7.3236,28.4057,3.9966,50.5235,7.1085,33.9421,5.0390,50.5235,7.1085,42.2328,6.0738,73.4784,10.5056
CP002027.1,gene,996009,997083,+,MMSYN1_0843,,mRNA,oligopeptide ABC transporter_ permease component,1074,9.8305,5.5605,32.5729,18.4245,10.2477,4.7225,33.7739,15.5644,16.6285,7.1071,29.5761,12.6409,33.1734,16.9944,29.5761,12.6409,31.3748,14.8177,59.8016,23.4592
CP002027.1,gene,997084,998095,+,MMSYN1_0844,,mRNA,oligopeptide ABC transporter_ permease component,1011,1.8170,0.1424,6.0206,0.4719,6.0386,1.9001,19.9017,6.2623,32.4303,11.3076,57.6818,20.1122,12.9612,3.3671,57.6818,20.1122,35.3215,11.7396,55.5222,15.8291
CP002027.1,gene,998102,999548,+,MMSYN1_0845,,mRNA,oligopeptide ABC transporter_ ATP-binding component,1446,17.4212,4.3714,57.7240,14.4843,17.1508,4.6549,56.5249,15.3415,69.4924,19.6189,123.6020,34.8950,57.1244,14.9129,123.6020,34.8950,90.3632,24.9040,146.6670,45.5926
CP002027.1,gene,999540,1000863,+,MMSYN1_0846,,mRNA,oligopeptide ABC transporter_ ATP-binding component,1323,37.9879,7.4308,125.8706,24.6216,35.5404,6.9358,117.1330,22.8586,179.3235,18.2661,318.9520,32.4887,121.5018,23.7401,318.9520,32.4887,220.2269,28.1144,570.6852,77.5745
CP002027.1,gene,1000899,1001631,-,MMSYN1_0267,tnpB_6,mRNA,IS1296 transposase protein B,732,20.9344,0.4508,69.3650,1.4938,30.4385,2.1079,100.3183,6.9472,122.1844,2.3839,217.3221,4.2401,84.8416,4.2205,217.3221,4.2401,151.0819,4.2303,64.8887,47.1334
CP002027.1,gene,1001768,1002311,-,MMSYN1_0265,tnpA_6,mRNA,IS1296 transposase protein A,543,7.9963,1.2818,26.4953,4.2471,7.7072,2.4549,25.4011,8.0907,84.5175,2.5304,150.3262,4.5006,25.9482,6.1689,150.3262,4.5006,88.1372,5.3348,24.7099,14.4527
CP002027.1,gene,1002391,1002898,-,MMSYN1_0849,,mRNA,lipoprotein,507,89.4970,11.9645,296.5431,39.6436,73.7041,12.2130,242.9117,40.2513,489.6095,20.5641,870.8390,36.5761,269.7274,39.9475,870.8390,36.5761,570.2832,38.2618,114.9214,12.0943
CP002027.1,gene,1003094,1003970,-,MMSYN1_0850,,mRNA,conserved hypothetical protein,876,155.6986,0.9338,515.8981,3.0941,159.5342,0.0000,525.7878,0.0000,1952.8858,6.0034,3473.4809,10.6779,520.8430,1.5470,3473.4809,10.6779,1997.1619,6.1125,1550.1605,2.3964
CP002027.1,gene,1004036,1004219,-,MMSYN1_0851,,mRNA,putative liporotein,183,15.6612,0.0000,51.8925,0.0000,21.0710,1.5956,69.4453,5.2588,2430.5410,0.0000,4323.0574,0.0000,60.6689,2.6294,4323.0574,0.0000,2191.8631,1.3147,1562.5541,1.6200
CP002027.1,gene,1004384,1004615,-,MMSYN1_0852,,mRNA,conserved hypothetical protein,231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5455,3.9610,4.5274,7.0453,0.0000,0.0000,4.5274,7.0453,2.2637,3.5226,40.6922,2.9242
CP002027.1,gene,1004604,1005324,-,MMSYN1_0853,,mRNA,conserved hypothetical protein,720,2.6778,0.0000,8.8727,0.0000,3.0833,0.1500,10.1620,0.4944,33.4486,0.0292,59.4930,0.0519,9.5173,0.2472,59.4930,0.0519,34.5052,0.1495,144.7810,2.2069
CP002027.1,gene,1005323,1005833,-,MMSYN1_0854,,mRNA,conserved hypothetical protein,510,0.4627,0.0000,1.5333,0.0000,2.1216,0.5725,6.9922,1.8870,8.9039,0.9235,15.8369,1.6426,4.2627,0.9435,15.8369,1.6426,10.0498,1.2931,141.0400,1.9665
CP002027.1,gene,1005832,1007533,-,MMSYN1_0855,,mRNA,PTS system_ iibc component_ putative,1701,23.8701,1.0817,79.0921,3.5842,26.6414,0.5138,87.8038,1.6934,137.9459,2.3510,245.3561,4.1815,83.4479,2.6388,245.3561,4.1815,164.4020,3.4102,259.5398,2.4928
