orfs	isoform_id	n_reads	strand	n_orfs	n_with_stop	n_without_stop
MMSYN1_0697✓ MMSYN1_0696✓ MMSYN1_0695✗	ISO_069839	32	-	3	2	1
MMSYN1_0697✓ MMSYN1_0696✓ MMSYN1_0695✗	ISO_069778	14	-	3	2	1
MMSYN1_0696✓ MMSYN1_0695✗	ISO_069772	14	-	2	1	1
MMSYN1_0696✓ MMSYN1_0695✗	ISO_069714	15	-	2	1	1
MMSYN1_0696✓ MMSYN1_0695✗	ISO_069730	23	-	2	1	1
MMSYN1_0696✓ MMSYN1_0695✗	ISO_069734	13	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✓ MMSYN1_0695✗	ISO_069840	1483	-	3	2	1
MMSYN1_0697✓ MMSYN1_0696✓ MMSYN1_0695✗	ISO_069841	11	-	3	2	1
MMSYN1_0697✓ MMSYN1_0696✓ MMSYN1_0695✗	ISO_069842	24	-	3	2	1
MMSYN1_0697✓ MMSYN1_0696✓ MMSYN1_0695✗	ISO_069843	22	-	3	2	1
MMSYN1_0697✓ MMSYN1_0696✓ MMSYN1_0695✗	ISO_069844	36	-	3	2	1
MMSYN1_0697✓ MMSYN1_0696✓ MMSYN1_0695✗	ISO_069845	21	-	3	2	1
MMSYN1_0697✓ MMSYN1_0696✓ MMSYN1_0695✗	ISO_069846	21	-	3	2	1
MMSYN1_0697✓ MMSYN1_0696✓ MMSYN1_0695✗	ISO_069847	28	-	3	2	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069848	552	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069849	20	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069850	19	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069851	14	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069852	25	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069853	206	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069854	17	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069855	12	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069857	26	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069858	13	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069859	14	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069860	18	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069861	11	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069862	26	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069863	682	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069864	13	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069865	12	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069866	55	-	2	1	1
MMSYN1_0697✓ MMSYN1_0696✗	ISO_069868	14	-	2	1	1
MMSYN1_0697✗	ISO_069870	193	-	1	0	1
MMSYN1_0697✗	ISO_069872	20	-	1	0	1
MMSYN1_0697✗	ISO_069873	34	-	1	0	1
MMSYN1_0697✗	ISO_069874	389	-	1	0	1
MMSYN1_0697✗	ISO_069875	15	-	1	0	1
MMSYN1_0698✓	ISO_069884	11	-	1	1	0
MMSYN1_0698✗	ISO_069901	20	-	1	0	1
MMSYN1_0698✗	ISO_069902	393	-	1	0	1
MMSYN1_0699✓ MMSYN1_0698✗	ISO_069913	47	-	2	1	1
MMSYN1_0699✓ MMSYN1_0698✗	ISO_069918	41	-	2	1	1
MMSYN1_0698✗	ISO_069904	52	-	1	0	1
MMSYN1_0699✓ MMSYN1_0698✗	ISO_069914	10	-	2	1	1
MMSYN1_0698✗	ISO_069906	78	-	1	0	1
MMSYN1_0700✓	ISO_070000	22	-	1	1	0
MMSYN1_0700✓	ISO_070011	156	-	1	1	0
MMSYN1_0700✗	ISO_070012	11	-	1	0	1
MMSYN1_0700✗	ISO_070016	27	-	1	0	1
MMSYN1_0700✗	ISO_070018	14	-	1	0	1
MMSYN1_0700✗	ISO_070024	10	-	1	0	1
MMSYN1_0700✗	ISO_070025	14	-	1	0	1
MMSYN1_0700✗	ISO_070028	74	-	1	0	1
MMSYN1_0700✗	ISO_070032	42	-	1	0	1
MMSYN1_0700✗	ISO_070040	42	-	1	0	1
MMSYN1_0700✗	ISO_070044	14	-	1	0	1
MMSYN1_0702✓ MMSYN1_0701✓	ISO_070221	40	-	2	2	0
MMSYN1_0702✓ MMSYN1_0701✓	ISO_070237	165	-	2	2	0
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070244	47	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070246	11	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070224	105	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070249	361	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070212	11	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070213	15	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070225	185	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070250	650	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070252	12	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070227	19	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070254	40	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070228	44	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070255	190	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070219	43	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070258	153	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070259	10	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070268	16	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070233	35	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070274	221	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070234	24	-	2	1	1
MMSYN1_0702✓ MMSYN1_0701✗	ISO_070276	67	-	2	1	1
MMSYN1_0702✗	ISO_070277	19	-	1	0	1
MMSYN1_0705✓ MMSYN1_0704✓ MMSYN1_0703✗	ISO_070306	10	-	3	2	1
MMSYN1_0705✓ MMSYN1_0704✓ MMSYN1_0703✗	ISO_070304	15	-	3	2	1
MMSYN1_0705✓ MMSYN1_0704✓ MMSYN1_0703✗	ISO_070309	164	-	3	2	1
MMSYN1_0705✓ MMSYN1_0704✓ MMSYN1_0703✗	ISO_070311	15	-	3	2	1
MMSYN1_0705✓ MMSYN1_0704✗	ISO_070313	59	-	2	1	1
MMSYN1_0707✓ MMSYN1_0706✓	ISO_070438	27	-	2	2	0
MMSYN1_0708✓ MMSYN1_0707✓ MMSYN1_0706✓	ISO_070755	16	-	3	3	0
MMSYN1_0706✗	ISO_070375	10	-	1	0	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070439	33	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✓ MMSYN1_0706✗	ISO_070756	25	-	3	2	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070445	10	-	2	1	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070447	10	-	2	1	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070456	14	-	2	1	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070462	23	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✓ MMSYN1_0706✗	ISO_070765	24	-	3	2	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070464	11	-	2	1	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070465	15	-	2	1	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070466	18	-	2	1	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070469	14	-	2	1	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070470	77	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✓ MMSYN1_0706✗	ISO_070772	75	-	3	2	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070471	49	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✓ MMSYN1_0706✗	ISO_070773	15	-	3	2	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070472	20	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✓ MMSYN1_0706✗	ISO_070774	13	-	3	2	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070473	10	-	2	1	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070477	18	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✓ MMSYN1_0706✗	ISO_070777	16	-	3	2	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070485	10	-	2	1	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070486	13	-	2	1	1
MMSYN1_0707✓ MMSYN1_0706✗	ISO_070487	10	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✓ MMSYN1_0706✗	ISO_070784	10	-	3	2	1
MMSYN1_0708✓ MMSYN1_0707✗	ISO_070788	40	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✗	ISO_070791	35	-	2	1	1
MMSYN1_0707✗	ISO_070530	11	-	1	0	1
MMSYN1_0708✓ MMSYN1_0707✗	ISO_070792	103	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✗	ISO_070797	11	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✗	ISO_070798	29	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✗	ISO_070799	12	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✗	ISO_070800	55	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✗	ISO_070801	248	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✗	ISO_070803	28	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✗	ISO_070804	102	-	2	1	1
MMSYN1_0708✓ MMSYN1_0707✗	ISO_070807	13	-	2	1	1
MMSYN1_0708✗	ISO_070738	114	-	1	0	1
MMSYN1_0708✗	ISO_070741	18	-	1	0	1
MMSYN1_0708✗	ISO_070746	48	-	1	0	1
MMSYN1_0708✗	ISO_070751	28	-	1	0	1
MMSYN1_0708✗	ISO_070808	3442	-	1	0	1
MMSYN1_0708✗	ISO_070748	32	-	1	0	1
MMSYN1_0708✗	ISO_070739	10	-	1	0	1
MMSYN1_0708✗	ISO_070809	214	-	1	0	1
MMSYN1_0708✗	ISO_070810	31	-	1	0	1
MMSYN1_0708✗	ISO_070815	13	-	1	0	1
MMSYN1_0708✗	ISO_070819	17	-	1	0	1
MMSYN1_0708✗	ISO_070820	14	-	1	0	1
MMSYN1_0708✗	ISO_070823	38	-	1	0	1
MMSYN1_0708✗	ISO_070824	360	-	1	0	1
MMSYN1_0710✓	ISO_070849	125	-	1	1	0
MMSYN1_0711✗	ISO_030272	35	+	1	0	1
MMSYN1_0711✓ MMSYN1_0712✗	ISO_030275	30	+	2	1	1
MMSYN1_0711✓ MMSYN1_0712✗	ISO_030276	126	+	2	1	1
MMSYN1_0711✓ MMSYN1_0712✗	ISO_030280	203	+	2	1	1
MMSYN1_0711✓ MMSYN1_0712✓	ISO_030282	495	+	2	2	0
MMSYN1_0712✓	ISO_030286	13	+	1	1	0
MMSYN1_0712✓	ISO_030291	18	+	1	1	0
MMSYN1_0712✓	ISO_030303	12	+	1	1	0
MMSYN1_0712✓	ISO_030310	30	+	1	1	0
MMSYN1_0713✓	ISO_070904	79	-	1	1	0
MMSYN1_0713✗	ISO_070905	53	-	1	0	1
MMSYN1_0713✗	ISO_070906	70	-	1	0	1
MMSYN1_0713✗	ISO_070889	11	-	1	0	1
MMSYN1_0713✗	ISO_070893	13	-	1	0	1
MMSYN1_0713✗	ISO_070935	11	-	1	0	1
MMSYN1_0713✗	ISO_070938	17	-	1	0	1
MMSYN1_0713✗	ISO_070944	20	-	1	0	1
MMSYN1_0713✗	ISO_070900	18	-	1	0	1
MMSYN1_0714✓ MMSYN1_0713✗	ISO_070949	40	-	2	1	1
MMSYN1_0713✗	ISO_070931	21	-	1	0	1
MMSYN1_0713✗	ISO_070910	1302	-	1	0	1
MMSYN1_0713✗	ISO_070920	10	-	1	0	1
MMSYN1_0713✗	ISO_070939	15	-	1	0	1
MMSYN1_0713✗	ISO_070923	11	-	1	0	1
MMSYN1_0713✗	ISO_070927	21	-	1	0	1
MMSYN1_0713✗	ISO_070895	13	-	1	0	1
MMSYN1_0713✗	ISO_070911	27	-	1	0	1
MMSYN1_0713✗	ISO_070915	27	-	1	0	1
MMSYN1_0715✓	ISO_071007	149	-	1	1	0
MMSYN1_0715✓	ISO_071008	20	-	1	1	0
MMSYN1_0715✓	ISO_071009	486	-	1	1	0
MMSYN1_0715✗	ISO_071010	53	-	1	0	1
MMSYN1_0715✗	ISO_071011	45	-	1	0	1
MMSYN1_0715✗	ISO_071017	13	-	1	0	1
MMSYN1_0716✓	ISO_030326	23	+	1	1	0
MMSYN1_0726✗	ISO_030346	13	+	1	0	1
MMSYN1_0726✗	ISO_030348	10	+	1	0	1
MMSYN1_0726✗	ISO_030349	16	+	1	0	1
MMSYN1_0726✗	ISO_030350	17	+	1	0	1
MMSYN1_0726✗	ISO_030351	23	+	1	0	1
MMSYN1_0726✗	ISO_030357	13	+	1	0	1
MMSYN1_0726✗	ISO_030360	18	+	1	0	1
MMSYN1_0726✗	ISO_030361	16	+	1	0	1
MMSYN1_0726✗	ISO_030362	23	+	1	0	1
MMSYN1_0726✗	ISO_030363	17	+	1	0	1
MMSYN1_0726✓	ISO_030366	234	+	1	1	0
MMSYN1_0726✓	ISO_030377	34	+	1	1	0
MMSYN1_0726✓	ISO_030385	27	+	1	1	0
MMSYN1_0726✗	ISO_030408	33	+	1	0	1
MMSYN1_0726✓	ISO_030412	327	+	1	1	0
MMSYN1_0726✓	ISO_030419	12	+	1	1	0
MMSYN1_0726✗	ISO_030432	25	+	1	0	1
MMSYN1_0726✓	ISO_030435	262	+	1	1	0
MMSYN1_0726✗	ISO_030441	10	+	1	0	1
MMSYN1_0726✓	ISO_030443	186	+	1	1	0
MMSYN1_0726✓	ISO_030445	10	+	1	1	0
MMSYN1_0726✓	ISO_030450	20	+	1	1	0
MMSYN1_0726✓	ISO_030455	11	+	1	1	0
MMSYN1_0726✓	ISO_030460	114	+	1	1	0
MMSYN1_0726✗	ISO_030471	56	+	1	0	1
MMSYN1_0726✗	ISO_030473	226	+	1	0	1
MMSYN1_0726✗	ISO_030474	169	+	1	0	1
MMSYN1_0726✗	ISO_030475	34	+	1	0	1
MMSYN1_0726✓	ISO_030477	4795	+	1	1	0
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✗	ISO_030486	42	+	3	2	1
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✗	ISO_030495	68	+	3	2	1
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✗	ISO_030496	21	+	3	2	1
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030498	12	+	4	3	1
MMSYN1_0726✓	ISO_030502	10	+	1	1	0
MMSYN1_0726✓	ISO_030504	28	+	1	1	0
MMSYN1_0726✗	ISO_030508	34	+	1	0	1
MMSYN1_0726✗	ISO_030510	222	+	1	0	1
MMSYN1_0726✗	ISO_030511	212	+	1	0	1
MMSYN1_0726✗	ISO_030512	38	+	1	0	1
MMSYN1_0726✓	ISO_030514	6061	+	1	1	0
MMSYN1_0726✓ MMSYN1_0727✗	ISO_030515	35	+	2	1	1
MMSYN1_0726✓ MMSYN1_0727✗	ISO_030519	33	+	2	1	1
MMSYN1_0726✓ MMSYN1_0727✗	ISO_030521	17	+	2	1	1
MMSYN1_0726✓ MMSYN1_0727✗	ISO_030522	20	+	2	1	1
MMSYN1_0726✓ MMSYN1_0727✗	ISO_030525	26	+	2	1	1
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✗	ISO_030528	156	+	3	2	1
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✗	ISO_030534	97	+	3	2	1
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✗	ISO_030536	409	+	3	2	1
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✗	ISO_030537	152	+	3	2	1
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030539	21	+	4	3	1
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030540	43	+	4	3	1
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030543	12	+	4	3	1
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✓	ISO_030544	52	+	4	4	0
MMSYN1_0726✗	ISO_030546	14	+	1	0	1
MMSYN1_0726✗	ISO_030547	26	+	1	0	1
MMSYN1_0726✓	ISO_030549	666	+	1	1	0
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✗	ISO_030554	24	+	3	2	1
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✗	ISO_030557	36	+	3	2	1
MMSYN1_0726✓ MMSYN1_0727✓ MMSYN1_0728✗	ISO_030558	16	+	3	2	1
MMSYN1_0726✓	ISO_030563	13	+	1	1	0
MMSYN1_0726✓	ISO_030564	15	+	1	1	0
MMSYN1_0726✓	ISO_030569	30	+	1	1	0
MMSYN1_0726✓	ISO_030572	19	+	1	1	0
MMSYN1_0726✓	ISO_030573	25	+	1	1	0
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030620	14	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030647	18	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030660	14	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030666	11	+	2	1	1
MMSYN1_0727✗	ISO_030694	18	+	1	0	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030696	12	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030698	1172	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030703	51	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030704	21	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030705	12	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030706	13	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030707	51	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030708	14	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030709	42	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030711	2606	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030712	33	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030714	109	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030715	53	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030716	11134	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030717	24	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030718	4554	+	2	1	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030719	25	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030720	16	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030721	32	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030722	35	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030723	23	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030724	25	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030725	23	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030726	101	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030727	931	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030728	2627	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030729	350	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030730	39	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030731	37	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030732	17	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030733	29	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030734	46	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030735	37	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030736	21	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030737	44	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030738	29	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030739	19	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030740	23	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030742	21	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030743	18	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030744	54	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030745	12	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030746	22	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030747	20	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030748	12	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030749	20	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030750	16	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030751	20	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030752	13	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030753	26	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030754	513	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030755	28	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030756	18	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030757	872	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030758	11	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030759	22	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030760	21	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030761	12	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030762	13	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030763	43	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030764	52	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030765	21	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030766	15	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030767	14	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030768	30	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✗	ISO_030769	86	+	3	2	1
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✓	ISO_030770	12	+	3	3	0
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✓	ISO_030771	5400	+	3	3	0
MMSYN1_0727✓ MMSYN1_0728✓ MMSYN1_0729✓	ISO_030777	13	+	3	3	0
MMSYN1_0727✓ MMSYN1_0728✗	ISO_030780	14	+	2	1	1
MMSYN1_0728✗	ISO_030783	11	+	1	0	1
MMSYN1_0728✓ MMSYN1_0729✓	ISO_030784	18	+	2	2	0
MMSYN1_0728✗	ISO_030785	26	+	1	0	1
MMSYN1_0728✓ MMSYN1_0729✗	ISO_030786	14	+	2	1	1
MMSYN1_0728✗	ISO_030792	23	+	1	0	1
MMSYN1_0728✓ MMSYN1_0729✗	ISO_030797	17	+	2	1	1
MMSYN1_0728✓ MMSYN1_0729✓	ISO_030799	20	+	2	2	0
MMSYN1_0728✗	ISO_030800	15	+	1	0	1
MMSYN1_0728✓ MMSYN1_0729✗	ISO_030801	12	+	2	1	1
MMSYN1_0728✗	ISO_030811	15	+	1	0	1
MMSYN1_0728✗	ISO_030814	11	+	1	0	1
MMSYN1_0728✗	ISO_030815	44	+	1	0	1
MMSYN1_0728✗	ISO_030816	20	+	1	0	1
MMSYN1_0728✓ MMSYN1_0729✗	ISO_030819	11	+	2	1	1
MMSYN1_0728✓ MMSYN1_0729✓	ISO_030826	21	+	2	2	0
MMSYN1_0728✗	ISO_030828	12	+	1	0	1
MMSYN1_0728✗	ISO_030829	10	+	1	0	1
MMSYN1_0728✓ MMSYN1_0729✓	ISO_030830	10	+	2	2	0
MMSYN1_0728✓ MMSYN1_0729✗	ISO_030836	11	+	2	1	1
MMSYN1_0728✓ MMSYN1_0729✓	ISO_030837	15	+	2	2	0
MMSYN1_0728✗	ISO_030838	31	+	1	0	1
MMSYN1_0728✗	ISO_030845	10	+	1	0	1
MMSYN1_0728✗	ISO_030848	24	+	1	0	1
MMSYN1_0728✓ MMSYN1_0729✗	ISO_030849	11	+	2	1	1
MMSYN1_0728✓ MMSYN1_0729✓	ISO_030851	11	+	2	2	0
MMSYN1_0728✗	ISO_030852	10	+	1	0	1
MMSYN1_0728✗	ISO_030859	18	+	1	0	1
MMSYN1_0728✗	ISO_030861	54	+	1	0	1
MMSYN1_0728✓ MMSYN1_0729✗	ISO_030863	11	+	2	1	1
MMSYN1_0728✓ MMSYN1_0729✓	ISO_030864	25	+	2	2	0
MMSYN1_0728✗	ISO_030868	15	+	1	0	1
MMSYN1_0728✗	ISO_030869	10	+	1	0	1
MMSYN1_0728✓ MMSYN1_0729✓	ISO_030871	18	+	2	2	0
MMSYN1_0728✓ MMSYN1_0729✓	ISO_030872	14	+	2	2	0
MMSYN1_0728✗	ISO_030873	16	+	1	0	1
MMSYN1_0728✓ MMSYN1_0729✗	ISO_030882	13	+	2	1	1
MMSYN1_0728✓ MMSYN1_0729✓	ISO_030884	32	+	2	2	0
