chrom,feature,start0,end0,strand,locus_tag,gene_name,rna_type,gene_product,protein_mw_Da,iPM_rep1,iPM_rep2,iPM_rep3,iPM_mean,iPM_CV,ptn_copy_number,TMRs,topo_regions,protein_length,signalP,ptn_localization
CP002027.1,gene,949314,950490,-,MMSYN1_0805,,mRNA,conserved hypothetical protein,46403.634699999966,56.58390896241555,63.05700281514683,53.750750917915546,57.79722089849264,0.08253495320786909,7.389204578111911,0.0,"[('inside', 1, 391)]",391.0,,cytoplasmic
CP002027.1,gene,950660,951029,-,MMSYN1_0806,rplL,mRNA,ribosomal protein L7/L12,12875.944599999995,17900.152737917997,14361.926489619269,20044.553482435596,17435.54423665762,0.16458687178595952,2229.083012860628,0.0,"[('inside', 1, 122)]",122.0,,cytoplasmic
CP002027.1,gene,951097,951595,-,MMSYN1_0807,rplJ,mRNA,50S ribosomal protein L10,18092.82049999999,5862.201086390527,5100.562920164675,6032.232405027353,5664.998803860853,0.08758232545446246,724.2534233610327,0.0,"[('inside', 1, 165)]",165.0,,cytoplasmic
CP002027.1,gene,951821,952502,-,MMSYN1_0809,rplA,mRNA,ribosomal protein L1,24953.746100000015,7761.717875121422,7461.4477628908235,8066.63913491986,7763.268257644035,0.03897825693909773,992.5109972197686,0.0,"[('inside', 1, 226)]",226.0,,cytoplasmic
CP002027.1,gene,952501,952930,-,MMSYN1_0810,rplK,mRNA,ribosomal protein L11,15513.921099999981,9575.294572928857,8104.088752259207,9710.490662947348,9129.957996045137,0.09759045852440924,1167.2382577153571,0.0,"[('inside', 1, 142)]",142.0,,cytoplasmic
CP002027.1,gene,953141,954020,-,MMSYN1_0811,galU,mRNA,UTP-glucose-1-phosphate uridylyltransferase,33279.10150000003,48.02277577716709,47.517085708326846,44.14464244653791,46.56150131067728,0.04527942263500588,5.952750898747681,0.0,"[('inside', 1, 292)]",292.0,,cytoplasmic
CP002027.1,gene,954549,955926,-,MMSYN1_0812,,mRNA,glycosyltransferase,54000.336200000034,32.538479831161474,29.791186202469856,31.10685699658103,31.145507676737452,0.0441172637130631,3.981861486329184,3.0,"[('outside', 1, 11), ('TMhelix', 12, 37), ('inside', 38, 316), ('TMhelix', 317, 336), ('outside', 337, 366), ('TMhelix', 367, 394), ('inside', 395, 458)]",458.0,,membrane
CP002027.1,gene,956225,957224,+,MMSYN1_0813,galE,mRNA,UDP-glucose 4-epimerase,37691.23259999999,73.31364422508149,89.89667492640157,69.66867252788079,77.62633055978796,0.1388907597042912,9.924297885564481,0.0,"[('inside', 1, 332)]",332.0,,cytoplasmic
CP002027.1,gene,957237,958425,+,MMSYN1_0814,glf,mRNA,UDP-galactopyranose mutase,46415.247399999986,96.51520823543159,95.61043393342095,97.80198716767164,96.64254311217474,0.011395721447048372,12.355464690231903,0.0,"[('inside', 1, 395)]",395.0,,cytoplasmic
CP002027.1,gene,958510,958648,+,MMSYN1_0815,,mRNA,conserved hypothetical protein,5166.083300000001,,,,,,,0.0,"[('inside', 1, 45)]",45.0,,cytoplasmic
CP002027.1,gene,958935,959442,-,MMSYN1_0928,,mRNA,hypothetical protein,18273.158300000006,,,,,,,0.0,"[('inside', 1, 168)]",168.0,,cytoplasmic
CP002027.1,gene,959416,959686,+,MMSYN1_0929,,mRNA,conserved domain protein,10012.864999999983,,,,,,,0.0,"[('signal', 1, 19), ('outside', 20, 89)]",89.0,,cytoplasmic
CP002027.1,gene,959694,960048,+,MMSYN1_0816,,mRNA,integrase core domain protein,14007.985999999986,,,,,,,0.0,"[('inside', 1, 117)]",117.0,,cytoplasmic
CP002027.1,gene,960184,961114,-,MMSYN1_0817,,mRNA,conserved hypothetical protein,35792.64679999999,119.09843444958356,113.81766087364764,66.92619198144233,99.94742910155786,0.2873397090181204,12.777984636749341,0.0,"[('inside', 1, 309)]",309.0,,cytoplasmic
CP002027.1,gene,961126,962557,-,MMSYN1_0818,,mRNA,prolipoprotein diacylglyceryl transferase,53993.520699999935,386.9219911159597,493.77968623626936,320.5318515357813,400.4111762960035,0.21829579335471705,51.191390364770434,8.0,"[('inside', 1, 13), ('TMhelix', 14, 34), ('outside', 35, 75), ('TMhelix', 76, 91), ('inside', 92, 102), ('TMhelix', 103, 117), ('outside', 118, 152), ('TMhelix', 153, 168), ('inside', 169, 183), ('TMhelix', 184, 195), ('outside', 196, 281), ('TMhelix', 282, 299), ('inside', 300, 395), ('TMhelix', 396, 414), ('outside', 415, 429), ('TMhelix', 430, 450), ('inside', 451, 476)]",476.0,,membrane
CP002027.1,gene,962565,963498,-,MMSYN1_0819,trxB,mRNA,thioredoxin-disulfide reductase,33531.17390000002,457.04658055167675,471.24789440550353,398.76144778728775,442.351974248156,0.08683694873286928,56.553397939182965,0.0,"[('inside', 1, 310)]",310.0,,cytoplasmic
CP002027.1,gene,963481,965062,-,MMSYN1_0820,,mRNA,prolipoprotein diacylglyceryl transferase,62668.158899999995,28.694142275130975,27.03323138499381,32.36734164873377,29.36490510295285,0.09295392988065856,3.7542166880937344,7.0,"[('outside', 1, 27), ('TMhelix', 28, 46), ('inside', 47, 58), ('TMhelix', 59, 79), ('outside', 80, 97), ('TMhelix', 98, 118), ('inside', 119, 134), ('TMhelix', 135, 148), ('outside', 149, 237), ('TMhelix', 238, 260), ('inside', 261, 453), ('TMhelix', 454, 474), ('outside', 475, 486), ('TMhelix', 487, 510), ('inside', 511, 526)]",526.0,,membrane
CP002027.1,gene,965072,966014,-,MMSYN1_0821,hprK,mRNA,HPr kinase/phosphorylase (HPrK/P) (HPr(Ser)kinase/phosphorylase),35856.40590000004,268.971257379118,233.959069105047,231.27918334906542,244.73650327774348,0.08593177675983102,31.28884161449649,0.0,"[('inside', 1, 313)]",313.0,,cytoplasmic
CP002027.1,gene,966097,966772,-,MMSYN1_0822,,mRNA,putative membrane protein,24994.845100000035,25.516573549495636,26.58011892657416,23.168564643289415,25.0884190397864,0.06957841623961755,3.2074805318401483,7.0,"[('outside', 1, 13), ('TMhelix', 14, 30), ('inside', 31, 44), ('TMhelix', 45, 60), ('outside', 61, 71), ('TMhelix', 72, 86), ('inside', 87, 88), ('TMhelix', 89, 106), ('outside', 107, 112), ('TMhelix', 113, 130), ('inside', 131, 142), ('TMhelix', 143, 160), ('outside', 161, 178), ('TMhelix', 179, 197), ('inside', 198, 224)]",224.0,,membrane
CP002027.1,gene,966788,967904,-,MMSYN1_0823,folC,mRNA,folate synthetase-polyglutamyl folate synthetase,43441.87499999997,40.57937753278364,36.28940829085564,36.631523564921615,37.83343646285363,0.063018304617593,4.8368934971459,0.0,"[('inside', 1, 371)]",371.0,,cytoplasmic
CP002027.1,gene,967896,970737,-,MMSYN1_0824,uvrA,mRNA,excinuclease ABC subunit A,106497.53880000085,321.58642644624484,392.3404252926392,315.3604469182573,343.09576621904716,0.12463164520859019,43.86378388208482,0.0,"[('inside', 1, 946)]",946.0,,cytoplasmic
CP002027.1,gene,970745,972743,-,MMSYN1_0825,uvrB,mRNA,excinuclease ABC subunit B,76554.80080000032,105.70394132218607,100.18323113941251,102.62858896914581,102.83858714358148,0.026899820912330345,13.14761068291661,0.0,"[('inside', 1, 665)]",665.0,,cytoplasmic
CP002027.1,gene,973027,973978,+,MMSYN1_0826,holA,mRNA,DNA polymerase III_ delta subunit,37521.96229999999,49.43553249120453,47.488512553435726,43.86779905516847,46.930614699936235,0.060205529549689905,5.999940959158108,0.0,"[('inside', 1, 316)]",316.0,,cytoplasmic
CP002027.1,gene,973980,975447,+,MMSYN1_0827,,mRNA,conserved hypothetical protein,56390.28619999996,463.8753794401837,559.4107230071206,516.3890940196567,513.2250654889871,0.09322654403963296,65.61431405453463,4.0,"[('inside', 1, 225), ('TMhelix', 226, 246), ('outside', 247, 296), ('TMhelix', 297, 314), ('inside', 315, 330), ('TMhelix', 331, 351), ('outside', 352, 395), ('TMhelix', 396, 418), ('inside', 419, 488)]",488.0,,membrane
CP002027.1,gene,975612,975687,+,MMSYN1_0828,,tRNA,tRNA-Cys,,,,,,,,,,,,Non_proteins
CP002027.1,gene,975824,976622,+,MMSYN1_0829,,mRNA,deoxyribonuclease_ TatD family,30765.984200000014,69.58624936945992,64.87067519717124,57.190854566196286,63.882593044275815,0.09793734032961056,8.167201495958674,0.0,"[('inside', 1, 265)]",265.0,,cytoplasmic
CP002027.1,gene,976623,976884,+,MMSYN1_0830,,mRNA,conserved hypothetical protein,9953.260599999992,,,,,,,2.0,"[('outside', 1, 14), ('TMhelix', 15, 35), ('inside', 36, 59), ('TMhelix', 60, 80), ('outside', 81, 86)]",86.0,,membrane
CP002027.1,gene,977063,978098,+,MMSYN1_0831,prs,mRNA,ribose-Phosphate pyrophosphokinase (rppk) (phosphoribosylpyrophosphate synthetase) (p-rib-pp synthetase) (prpp synthetase),38356.6487,3405.762936469027,3068.4617513074086,2925.843935554036,3133.356207776824,0.07865460522124251,400.5903688003053,0.0,"[('inside', 1, 344)]",344.0,,cytoplasmic
CP002027.1,gene,978523,979084,+,MMSYN1_0832,pth,mRNA,aminoacyl-tRNA hydrolase,21716.83790000001,377.2096769385626,359.51887018348725,365.32193427981423,367.35016046728805,0.024549103620953184,46.9646367990995,0.0,"[('inside', 1, 186)]",186.0,,cytoplasmic
CP002027.1,gene,979204,979648,+,MMSYN1_0833,rplI,mRNA,ribosomal protein L9,16985.53579999999,1297.9425596900994,1196.3078256454435,1468.3244816179024,1320.8582889844818,0.10406005340359453,168.86784458274434,0.0,"[('inside', 1, 147)]",147.0,,cytoplasmic
CP002027.1,gene,979650,980967,+,MMSYN1_0834,dnaB,mRNA,replicative DNA helicase,49845.778500000044,874.5440972572129,943.7452788311878,906.6035294805516,908.2976351896508,0.03812812053394936,116.12317927913779,0.0,"[('inside', 1, 438)]",438.0,,cytoplasmic
CP002027.1,gene,981033,982341,+,MMSYN1_0835,,mRNA,putative liporotein,49365.30180000003,619.9094789148352,636.6740792339871,597.8263087845776,618.1366223111332,0.03152130061609113,79.02694780951276,0.0,"[('signal', 1, 23), ('outside', 24, 435)]",435.0,lipoprotein,lipoprotein
CP002027.1,gene,982482,983409,+,MMSYN1_0836,,mRNA,conserved hypothetical protein,34670.91860000004,5.3466104022538685,4.9435177760052404,6.465803117640004,5.585310431966371,0.14121239420619944,0.7140654995600052,9.0,"[('outside', 1, 13), ('TMhelix', 14, 32), ('inside', 33, 61), ('TMhelix', 62, 80), ('outside', 81, 89), ('TMhelix', 90, 104), ('inside', 105, 106), ('TMhelix', 107, 123), ('outside', 124, 129), ('TMhelix', 130, 148), ('inside', 149, 159), ('TMhelix', 160, 177), ('outside', 178, 199), ('TMhelix', 200, 220), ('inside', 221, 232), ('TMhelix', 233, 251), ('outside', 252, 279), ('TMhelix', 280, 295), ('inside', 296, 308)]",308.0,,membrane
CP002027.1,gene,983417,984743,+,MMSYN1_0837,cysS,mRNA,cysteine--tRNA ligase,51777.01839999994,126.03350895998248,118.08759475595721,110.76970763494045,118.29693711696005,0.06453297850140054,15.123915228665522,0.0,"[('inside', 1, 441)]",441.0,,cytoplasmic
CP002027.1,gene,984744,985479,+,MMSYN1_0838,,mRNA,RNA methyltransferase_ TrmH family_ group 3,27747.60500000004,175.66118796382946,121.64445473377677,225.40910810583176,174.23825026781265,0.297850553681638,22.27584746370924,0.0,"[('inside', 1, 244)]",244.0,,cytoplasmic
CP002027.1,gene,985700,986024,+,MMSYN1_0839,secE,mRNA,preprotein translocase_ SecE subunit,12763.214899999988,40.20595219661813,52.33850649890119,40.72039553022602,44.42161807524845,0.15445294709378615,5.679173125386816,1.0,"[('inside', 1, 75), ('TMhelix', 76, 97), ('outside', 98, 107)]",107.0,,membrane
CP002027.1,gene,986040,986682,+,MMSYN1_0840,nusG,mRNA,transcription antitermination protein nusG,24042.074200000003,2677.2910844913404,2456.1895067652035,2543.4131746537446,2558.964588636763,0.04352078053871923,327.1560908921518,0.0,"[('inside', 1, 213)]",213.0,,cytoplasmic
CP002027.1,gene,987121,993043,+,MMSYN1_0841,,mRNA,hypothetical protein,227237.58249999984,30.30569104838944,32.18396462171899,29.009637839436323,30.499764503181584,0.05232950557286816,3.899305122197011,0.0,"[('signal', 1, 32), ('outside', 33, 1973)]",1973.0,,cytoplasmic
CP002027.1,gene,993052,996010,+,MMSYN1_0842,,mRNA,oligopeptide ABC transporter_ solute-binding protein,113259.08660000094,76.46774943213114,86.87556702466277,69.96614221306874,77.76981955662087,0.10967722575552828,9.94264253148039,0.0,"[('signal', 1, 28), ('outside', 29, 985)]",985.0,,cytoplasmic
CP002027.1,gene,996009,997083,+,MMSYN1_0843,,mRNA,oligopeptide ABC transporter_ permease component,40410.30290000003,4.519120791644919,5.3384087170722765,4.568838993119608,4.808789500612268,0.09552026982545073,0.6147895840096935,6.0,"[('inside', 1, 57), ('TMhelix', 58, 78), ('outside', 79, 149), ('TMhelix', 150, 169), ('inside', 170, 181), ('TMhelix', 182, 198), ('outside', 199, 222), ('TMhelix', 223, 242), ('inside', 243, 277), ('TMhelix', 278, 299), ('outside', 300, 322), ('TMhelix', 323, 342), ('inside', 343, 357)]",357.0,,membrane
CP002027.1,gene,997084,998095,+,MMSYN1_0844,,mRNA,oligopeptide ABC transporter_ permease component,38080.75970000001,21.386091647197894,25.062441865289987,15.35723662039505,20.601923377627646,0.23783663116385342,2.633895266473742,6.0,"[('inside', 1, 76), ('TMhelix', 77, 97), ('outside', 98, 137), ('TMhelix', 138, 164), ('inside', 165, 172), ('TMhelix', 173, 193), ('outside', 194, 201), ('TMhelix', 202, 217), ('inside', 218, 257), ('TMhelix', 258, 278), ('outside', 279, 306), ('TMhelix', 307, 325), ('inside', 326, 336)]",336.0,,membrane
CP002027.1,gene,998102,999548,+,MMSYN1_0845,,mRNA,oligopeptide ABC transporter_ ATP-binding component,54736.55439999999,37.651836721045754,37.47636165413116,32.26800859227331,35.798735655816735,0.0854487675307702,4.576762987672958,0.0,"[('inside', 1, 481)]",481.0,,cytoplasmic
CP002027.1,gene,999540,1000863,+,MMSYN1_0846,,mRNA,oligopeptide ABC transporter_ ATP-binding component,50578.46039999999,113.38877198019244,111.496317018494,118.04295522900773,114.30934807589806,0.02947272298931599,14.614113706381383,0.0,"[('inside', 1, 440)]",440.0,,cytoplasmic
CP002027.1,gene,1000899,1001631,-,MMSYN1_0267,tnpB_6,mRNA,IS1296 transposase protein B,28689.88480000004,,,,,,,0.0,"[('inside', 1, 243)]",243.0,,cytoplasmic
CP002027.1,gene,1001768,1002311,-,MMSYN1_0265,tnpA_6,mRNA,IS1296 transposase protein A,21203.775500000018,,,,,,,0.0,"[('inside', 1, 180)]",180.0,,cytoplasmic
CP002027.1,gene,1002391,1002898,-,MMSYN1_0849,,mRNA,lipoprotein,18655.394,,,,,,,0.0,"[('signal', 1, 23), ('outside', 24, 168)]",168.0,lipoprotein,lipoprotein
CP002027.1,gene,1003094,1003970,-,MMSYN1_0850,,mRNA,conserved hypothetical protein,34119.028600000034,,,,,,,0.0,"[('outside', 1, 291)]",291.0,,cytoplasmic
CP002027.1,gene,1004036,1004219,-,MMSYN1_0851,,mRNA,putative liporotein,6675.822500000002,,,,,,,0.0,"[('signal', 1, 23), ('outside', 24, 60)]",60.0,lipoprotein,lipoprotein
CP002027.1,gene,1004384,1004615,-,MMSYN1_0852,,mRNA,conserved hypothetical protein,8296.066599999998,,,,,,,2.0,"[('outside', 1, 7), ('TMhelix', 8, 28), ('inside', 29, 45), ('TMhelix', 46, 67), ('outside', 68, 76)]",76.0,,membrane
CP002027.1,gene,1004604,1005324,-,MMSYN1_0853,,mRNA,conserved hypothetical protein,28709.719100000046,132.56621219115104,132.9406601446604,110.80553038202702,125.43746757261282,0.10103051827613004,16.03681103079626,0.0,"[('inside', 1, 239)]",239.0,,cytoplasmic
CP002027.1,gene,1005323,1005833,-,MMSYN1_0854,,mRNA,conserved hypothetical protein,19798.73,226.9933869888285,205.6529133619491,113.62702762737764,182.09110932605174,0.3308459272942083,23.279812381093723,0.0,"[('inside', 1, 169)]",169.0,,cytoplasmic
CP002027.1,gene,1005832,1007533,-,MMSYN1_0855,,mRNA,PTS system_ iibc component_ putative,62416.714200000024,2.457398331446297,4.327727463024718,2.944908402817112,3.243344732429376,0.29914245704986,0.4146520779494317,8.0,"[('inside', 1, 29), ('TMhelix', 30, 50), ('outside', 51, 79), ('TMhelix', 80, 98), ('inside', 99, 108), ('TMhelix', 109, 119), ('outside', 120, 165), ('TMhelix', 166, 181), ('inside', 182, 203), ('TMhelix', 204, 224), ('outside', 225, 310), ('TMhelix', 311, 322), ('inside', 323, 369), ('TMhelix', 370, 379), ('outside', 380, 419), ('TMhelix', 420, 436), ('inside', 437, 566)]",566.0,,membrane
CP002027.1,gene,1007609,1009322,-,MMSYN1_0856,,mRNA,PTS system_ iibc component_ putative,62214.434500000054,178.40946281498844,194.42143526793618,161.0018200432859,177.9442393754035,0.09393203248273925,22.74964726332828,8.0,"[('inside', 1, 29), ('TMhelix', 30, 50), ('outside', 51, 78), ('TMhelix', 79, 97), ('inside', 98, 106), ('TMhelix', 107, 117), ('outside', 118, 164), ('TMhelix', 165, 180), ('inside', 181, 202), ('TMhelix', 203, 223), ('outside', 224, 312), ('TMhelix', 313, 322), ('inside', 323, 369), ('TMhelix', 370, 379), ('outside', 380, 420), ('TMhelix', 421, 436), ('inside', 437, 570)]",570.0,,membrane
CP002027.1,gene,1009629,1011018,+,MMSYN1_0858,,mRNA,putative transcriptional regulator,54107.23959999995,46.63324958449993,45.88998945218427,51.88176537346145,48.13500147004854,0.06785093817346884,6.153918262862054,0.0,"[('inside', 1, 462)]",462.0,,cytoplasmic
CP002027.1,gene,1011004,1011820,-,MMSYN1_0857,,mRNA,SIS domain protein,31376.114500000032,70.50682136763419,68.0659184315212,68.58453040253517,69.05242340056351,0.01862296125528798,8.828149090719917,0.0,"[('inside', 1, 271)]",271.0,,cytoplasmic
CP002027.1,gene,1012007,1013969,+,MMSYN1_0859,,mRNA,DNA topoisomerase domain protein,75002.36010000034,1011.0161582692685,1139.9733434132186,1154.5876966940843,1101.859066125524,0.07170689011739109,140.8694385176083,0.0,"[('inside', 1, 653)]",653.0,,cytoplasmic
CP002027.1,gene,1014115,1014841,-,MMSYN1_0860,,mRNA,putative liporotein,26553.62900000002,9.414159756663258,7.9838580087892055,6.566701737641828,7.988239834364765,0.17822875830833768,1.0212729511477858,0.0,"[('signal', 1, 23), ('outside', 24, 241)]",241.0,lipoprotein,lipoprotein
CP002027.1,gene,1015241,1016126,-,MMSYN1_0861,,mRNA,conserved hypothetical protein,35126.51070000001,5.320631212733131,5.937855830266604,6.690722958060736,5.98307000035349,0.11468427396745592,0.7649178896580657,0.0,"[('signal', 1, 23), ('outside', 24, 294)]",294.0,,cytoplasmic
CP002027.1,gene,1016112,1016943,-,MMSYN1_0862,,mRNA,conserved hypothetical protein,32683.34240000005,0.5609640958755753,0.47746013028466977,0.5712917234362508,0.5365719831988319,0.09589048201843703,0.06859914876707852,0.0,"[('signal', 1, 30), ('outside', 31, 276)]",276.0,,cytoplasmic
CP002027.1,gene,1016929,1018279,-,MMSYN1_0863,,mRNA,putative liporotein,54312.85939999997,3.2145693824376815,3.0256953646061246,3.5340675902120187,3.258110779085275,0.07887019674977,0.4165398735536876,0.0,"[('signal', 1, 18), ('outside', 19, 449)]",449.0,lipoprotein,lipoprotein
CP002027.1,gene,1018256,1018961,-,MMSYN1_0864,,mRNA,ABC transporter_ ATP-binding protein,26562.606700000048,264.8565848038818,260.1537548479745,242.8728608036705,255.96106681850893,0.04522583541318413,32.72386902608083,0.0,"[('inside', 1, 234)]",234.0,,cytoplasmic
CP002027.1,gene,1018962,1020834,-,MMSYN1_0865,,mRNA,ABC transporter_ permease protein,73052.33670000029,12.979599645820922,12.103496474812536,12.083497512937411,12.388864544523623,0.041302358058846085,1.5838798680437898,6.0,"[('inside', 1, 23), ('TMhelix', 24, 40), ('outside', 41, 55), ('TMhelix', 56, 76), ('inside', 77, 102), ('TMhelix', 103, 123), ('outside', 124, 134), ('TMhelix', 135, 159), ('inside', 160, 166), ('TMhelix', 167, 187), ('outside', 188, 596), ('TMhelix', 597, 615), ('inside', 616, 623)]",623.0,,membrane
CP002027.1,gene,1020972,1021860,-,MMSYN1_0866,,mRNA,putative liporotein,34419.509400000046,56.67398778287674,66.17628438977125,50.74021099908832,57.86349439057877,0.1345663788291885,7.397677449013271,0.0,"[('signal', 1, 25), ('outside', 26, 295)]",295.0,lipoprotein,lipoprotein
CP002027.1,gene,1021861,1022692,-,MMSYN1_0867,,mRNA,conserved hypothetical protein,32571.065700000046,103.50868536185642,139.37482924057392,112.25613769658897,118.3798840996731,0.15797286446227793,15.13451975626868,0.0,"[('signal', 1, 29), ('outside', 30, 276)]",276.0,,cytoplasmic
CP002027.1,gene,1022678,1023872,-,MMSYN1_0868,,mRNA,lipoprotein. putative,47049.77990000001,79.17235920713472,79.1217030474544,92.19291703520655,83.49565976326522,0.09020933959285478,10.674674349113634,0.0,"[('signal', 1, 18), ('outside', 19, 397)]",397.0,lipoprotein,lipoprotein
CP002027.1,gene,1023890,1025786,-,MMSYN1_0869,,mRNA,ABC transporter_ permease component,73920.29820000024,30.398913700278467,32.07959704670776,29.600758477319136,30.69308974143512,0.04122530224377592,3.924021184896228,6.0,"[('inside', 1, 22), ('TMhelix', 23, 40), ('outside', 41, 53), ('TMhelix', 54, 70), ('inside', 71, 102), ('TMhelix', 103, 128), ('outside', 129, 138), ('TMhelix', 139, 159), ('inside', 160, 168), ('TMhelix', 169, 188), ('outside', 189, 603), ('TMhelix', 604, 624), ('inside', 625, 631)]",631.0,,membrane
