orfs	isoform_id	n_reads	strand	n_orfs	n_with_stop	n_without_stop
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_218218	72	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_218219	13	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217867	292	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_218220	17	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217868	935	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_218221	39	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217934	99	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_218222	37	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217869	50	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217935	73	-	4	3	1
MMSYN1_0669✗	ISO_216356	19	-	1	0	1
MMSYN1_0670✓ MMSYN1_0669✗	ISO_216834	13	-	2	1	1
MMSYN1_0670✓ MMSYN1_0669✗	ISO_216905	21	-	2	1	1
MMSYN1_0670✓ MMSYN1_0669✗	ISO_216972	11	-	2	1	1
MMSYN1_0670✓ MMSYN1_0669✗	ISO_216992	15	-	2	1	1
MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217362	13	-	3	2	1
MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217396	10	-	3	2	1
MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217426	10	-	3	2	1
MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217543	11	-	3	2	1
MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217606	11	-	3	2	1
MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217648	10	-	3	2	1
MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217726	14	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217842	8393	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217936	81	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_218223	18	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217937	46	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_218224	31	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217938	40	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217939	27	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217940	86	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217870	158	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217941	408	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217942	138	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_218227	76	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217943	50	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217871	143	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217944	76	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_218228	28	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓ MMSYN1_0669✗	ISO_217945	76	-	4	3	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✓	ISO_217946	56	-	3	3	0
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217872	153	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218229	48	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218230	41	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218231	16	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217843	52	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217947	35	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218232	11	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217853	105	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217948	44	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217873	52	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218233	20	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217949	69	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217950	39	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217951	21	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218235	18	-	3	2	1
MMSYN1_0670✗	ISO_217319	12	-	1	0	1
MMSYN1_0670✗	ISO_217343	14	-	1	0	1
MMSYN1_0671✓ MMSYN1_0670✗	ISO_217366	12	-	2	1	1
MMSYN1_0671✓ MMSYN1_0670✗	ISO_217655	14	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217874	6319	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217952	46	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217837	1188	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218236	20	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217875	392	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218237	47	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217953	117	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217954	64	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217955	61	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217840	117	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218238	16	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217846	37	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218239	47	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218240	35	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217956	111	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217957	114	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217876	332	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218242	27	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217877	519	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217958	95	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217848	176	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217959	62	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218244	69	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217878	67	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217879	84	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218246	51	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217880	74	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218248	10	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217881	196	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217960	78	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218249	10	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217961	64	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218250	32	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217962	82	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218251	53	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217963	44	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218252	10	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217964	129	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218253	63	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218254	47	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218255	24	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217965	47	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218256	10	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217966	75	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218257	57	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_217967	44	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218258	62	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓ MMSYN1_0670✗	ISO_218259	34	-	3	2	1
MMSYN1_0672✓ MMSYN1_0671✓	ISO_217968	115	-	2	2	0
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217969	20	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217970	36	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218260	15	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217971	62	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217972	42	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217973	14	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217844	1351	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217974	40	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217882	373	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217975	72	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217976	40	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218263	39	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217977	38	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218265	36	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217978	47	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217849	187	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217854	3002	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217883	55	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217979	23	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218271	53	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_217980	28	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218272	20	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218273	17	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218274	29	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218275	16	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218276	11	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218277	23	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218278	11	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218279	21	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218280	13	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218281	10	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218282	16	-	2	1	1
MMSYN1_0672✓ MMSYN1_0671✗	ISO_218284	12	-	2	1	1
MMSYN1_0672✓	ISO_217981	63	-	1	1	0
MMSYN1_0673✓	ISO_218335	105	-	1	1	0
MMSYN1_0673✓	ISO_218389	16	-	1	1	0
MMSYN1_0673✗	ISO_218391	43	-	1	0	1
MMSYN1_0676✓	ISO_218516	16	-	1	1	0
MMSYN1_0676✓	ISO_218544	36	-	1	1	0
MMSYN1_0676✗	ISO_218518	35	-	1	0	1
MMSYN1_0676✗	ISO_218540	109	-	1	0	1
MMSYN1_0676✗	ISO_218517	19	-	1	0	1
MMSYN1_0676✗	ISO_218541	44	-	1	0	1
MMSYN1_0676✗	ISO_218559	13	-	1	0	1
MMSYN1_0677✗	ISO_098198	80	+	1	0	1
MMSYN1_0682✗	ISO_218862	35	-	1	0	1
MMSYN1_0683✓ MMSYN1_0682✗	ISO_219006	15	-	2	1	1
MMSYN1_0683✓ MMSYN1_0682✗	ISO_219021	11	-	2	1	1
MMSYN1_0683✓	ISO_218949	12	-	1	1	0
MMSYN1_0683✓	ISO_218959	37	-	1	1	0
MMSYN1_0683✓	ISO_219044	28	-	1	1	0
MMSYN1_0684✓ MMSYN1_0683✓	ISO_219177	10	-	2	2	0
MMSYN1_0684✓ MMSYN1_0683✓	ISO_219796	12	-	2	2	0
MMSYN1_0685✓ MMSYN1_0684✓ MMSYN1_0683✓	ISO_220003	49	-	3	3	0
MMSYN1_0683✓	ISO_218976	15	-	1	1	0
MMSYN1_0683✓	ISO_218995	42	-	1	1	0
MMSYN1_0683✓	ISO_219005	331	-	1	1	0
MMSYN1_0684✓ MMSYN1_0683✓	ISO_219161	19	-	2	2	0
MMSYN1_0684✓ MMSYN1_0683✓	ISO_219184	10	-	2	2	0
MMSYN1_0684✓ MMSYN1_0683✓	ISO_219215	46	-	2	2	0
MMSYN1_0683✗	ISO_219027	20	-	1	0	1
MMSYN1_0683✗	ISO_218932	10	-	1	0	1
MMSYN1_0683✗	ISO_218950	21	-	1	0	1
MMSYN1_0683✗	ISO_218958	110	-	1	0	1
MMSYN1_0683✗	ISO_218977	51	-	1	0	1
MMSYN1_0683✗	ISO_218980	23	-	1	0	1
MMSYN1_0683✗	ISO_218992	11	-	1	0	1
MMSYN1_0683✗	ISO_218996	165	-	1	0	1
MMSYN1_0683✗	ISO_219004	1740	-	1	0	1
MMSYN1_0683✗	ISO_219040	15	-	1	0	1
MMSYN1_0683✗	ISO_219045	173	-	1	0	1
MMSYN1_0683✗	ISO_219051	14	-	1	0	1
MMSYN1_0683✗	ISO_219058	33	-	1	0	1
MMSYN1_0683✗	ISO_219063	14	-	1	0	1
MMSYN1_0683✗	ISO_219072	12	-	1	0	1
MMSYN1_0683✗	ISO_219076	10	-	1	0	1
MMSYN1_0683✗	ISO_219101	17	-	1	0	1
MMSYN1_0683✗	ISO_219109	20	-	1	0	1
MMSYN1_0683✗	ISO_219113	20	-	1	0	1
MMSYN1_0683✗	ISO_219120	15	-	1	0	1
MMSYN1_0683✗	ISO_219123	24	-	1	0	1
MMSYN1_0683✗	ISO_219130	12	-	1	0	1
MMSYN1_0683✗	ISO_219133	11	-	1	0	1
MMSYN1_0683✗	ISO_219152	13	-	1	0	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219158	25	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219162	58	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219178	31	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219189	16	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219195	12	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219199	31	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219211	11	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219217	165	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219234	10	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219239	15	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219250	19	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219255	20	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219263	21	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219268	31	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219287	11	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219304	11	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219310	13	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219320	17	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219352	14	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219362	16	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219374	11	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219385	26	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219393	19	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219402	22	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219422	14	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219525	27	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219598	16	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219671	17	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219694	10	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219788	44	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219812	10	-	2	1	1
MMSYN1_0684✓ MMSYN1_0683✗	ISO_219917	11	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✓ MMSYN1_0683✗	ISO_220014	140	-	3	2	1
MMSYN1_0685✓ MMSYN1_0684✓ MMSYN1_0683✗	ISO_220191	11	-	3	2	1
MMSYN1_0685✓ MMSYN1_0684✓ MMSYN1_0683✗	ISO_220006	13	-	3	2	1
MMSYN1_0683✗	ISO_219009	19	-	1	0	1
MMSYN1_0683✗	ISO_219034	15	-	1	0	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220055	12	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220029	14	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220056	11	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220057	13	-	2	1	1
MMSYN1_0684✗	ISO_219789	10	-	1	0	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220007	33	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220058	21	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220059	15	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220135	10	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220063	13	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220033	13	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220020	12	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220034	20	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220149	18	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220009	53	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220010	11	-	2	1	1
MMSYN1_0685✓ MMSYN1_0684✗	ISO_220015	12	-	2	1	1
MMSYN1_0685✓	ISO_220011	106	-	1	1	0
MMSYN1_0685✗	ISO_220073	15	-	1	0	1
MMSYN1_0685✗	ISO_220074	12	-	1	0	1
MMSYN1_0685✗	ISO_220012	16	-	1	0	1
MMSYN1_0685✗	ISO_220075	13	-	1	0	1
MMSYN1_0685✗	ISO_220016	22	-	1	0	1
MMSYN1_0685✗	ISO_220076	11	-	1	0	1
MMSYN1_0685✗	ISO_220077	16	-	1	0	1
MMSYN1_0685✗	ISO_220005	15	-	1	0	1
MMSYN1_0685✗	ISO_220037	19	-	1	0	1
MMSYN1_0685✗	ISO_220078	16	-	1	0	1
MMSYN1_0685✗	ISO_220166	11	-	1	0	1
MMSYN1_0685✗	ISO_220080	20	-	1	0	1
MMSYN1_0685✗	ISO_220167	12	-	1	0	1
MMSYN1_0685✗	ISO_220082	11	-	1	0	1
MMSYN1_0685✗	ISO_220038	23	-	1	0	1
MMSYN1_0685✗	ISO_220083	37	-	1	0	1
MMSYN1_0685✗	ISO_220084	11	-	1	0	1
MMSYN1_0685✗	ISO_220085	10	-	1	0	1
MMSYN1_0685✗	ISO_220088	16	-	1	0	1
MMSYN1_0685✗	ISO_220090	11	-	1	0	1
MMSYN1_0685✗	ISO_220091	13	-	1	0	1
MMSYN1_0685✗	ISO_220017	17	-	1	0	1
MMSYN1_0685✗	ISO_220092	10	-	1	0	1
MMSYN1_0685✗	ISO_220039	11	-	1	0	1
MMSYN1_0685✗	ISO_220002	41	-	1	0	1
MMSYN1_0685✗	ISO_220099	12	-	1	0	1
MMSYN1_0686✓	ISO_098318	10	+	1	1	0
MMSYN1_0686✓	ISO_098330	63	+	1	1	0
MMSYN1_0687✓	ISO_220398	35	-	1	1	0
MMSYN1_0689✓ MMSYN1_0688✓ MMSYN1_0687✓	ISO_221107	29	-	3	3	0
MMSYN1_0689✓ MMSYN1_0688✓ MMSYN1_0687✓	ISO_221163	57	-	3	3	0
MMSYN1_0687✗	ISO_220390	11	-	1	0	1
MMSYN1_0687✗	ISO_220600	11	-	1	0	1
MMSYN1_0689✓ MMSYN1_0688✓ MMSYN1_0687✗	ISO_221108	55	-	3	2	1
MMSYN1_0687✗	ISO_220451	10	-	1	0	1
MMSYN1_0688✓ MMSYN1_0687✗	ISO_220959	16	-	2	1	1
MMSYN1_0687✗	ISO_220399	95	-	1	0	1
MMSYN1_0687✗	ISO_220701	12	-	1	0	1
MMSYN1_0689✓ MMSYN1_0688✓ MMSYN1_0687✗	ISO_221164	219	-	3	2	1
MMSYN1_0687✗	ISO_220503	15	-	1	0	1
MMSYN1_0687✗	ISO_220400	32	-	1	0	1
MMSYN1_0687✗	ISO_220748	24	-	1	0	1
MMSYN1_0689✓ MMSYN1_0688✓ MMSYN1_0687✗	ISO_221124	13	-	3	2	1
MMSYN1_0689✓ MMSYN1_0688✓ MMSYN1_0687✗	ISO_221165	43	-	3	2	1
MMSYN1_0689✓ MMSYN1_0688✓ MMSYN1_0687✗	ISO_221166	16	-	3	2	1
MMSYN1_0689✓ MMSYN1_0688✓ MMSYN1_0687✗	ISO_221172	10	-	3	2	1
MMSYN1_0687✗	ISO_220404	14	-	1	0	1
MMSYN1_0687✗	ISO_220598	10	-	1	0	1
MMSYN1_0687✗	ISO_220689	14	-	1	0	1
MMSYN1_0687✗	ISO_220749	13	-	1	0	1
MMSYN1_0688✓ MMSYN1_0687✗	ISO_220960	18	-	2	1	1
MMSYN1_0689✓ MMSYN1_0688✓ MMSYN1_0687✗	ISO_221110	54	-	3	2	1
MMSYN1_0689✓ MMSYN1_0688✓ MMSYN1_0687✗	ISO_221162	336	-	3	2	1
MMSYN1_0689✓ MMSYN1_0688✓ MMSYN1_0687✗	ISO_221260	10	-	3	2	1
MMSYN1_0689✓ MMSYN1_0688✓ MMSYN1_0687✗	ISO_221178	24	-	3	2	1
MMSYN1_0689✓ MMSYN1_0688✓	ISO_221185	25	-	2	2	0
MMSYN1_0689✓ MMSYN1_0688✗	ISO_221187	29	-	2	1	1
MMSYN1_0689✓ MMSYN1_0688✗	ISO_221113	23	-	2	1	1
MMSYN1_0689✓ MMSYN1_0688✗	ISO_221188	173	-	2	1	1
MMSYN1_0689✓ MMSYN1_0688✗	ISO_221733	11	-	2	1	1
MMSYN1_0689✓ MMSYN1_0688✗	ISO_221189	16	-	2	1	1
MMSYN1_0689✓ MMSYN1_0688✗	ISO_221286	10	-	2	1	1
MMSYN1_0689✓ MMSYN1_0688✗	ISO_221114	25	-	2	1	1
MMSYN1_0689✓ MMSYN1_0688✗	ISO_221159	196	-	2	1	1
MMSYN1_0689✓ MMSYN1_0688✗	ISO_221735	15	-	2	1	1
MMSYN1_0689✓ MMSYN1_0688✗	ISO_221191	22	-	2	1	1
MMSYN1_0689✓ MMSYN1_0688✗	ISO_221161	15	-	2	1	1
MMSYN1_0689✓ MMSYN1_0688✗	ISO_221753	27	-	2	1	1
MMSYN1_0689✓ MMSYN1_0688✗	ISO_221728	32	-	2	1	1
MMSYN1_0690✓ MMSYN1_0689✓ MMSYN1_0688✗	ISO_222067	13	-	3	2	1
MMSYN1_0689✗	ISO_221729	21	-	1	0	1
MMSYN1_0690✗	ISO_222071	12	-	1	0	1
MMSYN1_0690✗	ISO_222072	13	-	1	0	1
MMSYN1_0694✓ MMSYN1_0693✓ MMSYN1_0692✓ MMSYN1_0691✗	ISO_223075	17	-	4	3	1
MMSYN1_0694✓ MMSYN1_0693✓ MMSYN1_0692✓ MMSYN1_0691✗	ISO_223013	15	-	4	3	1
MMSYN1_0694✓ MMSYN1_0693✓ MMSYN1_0692✓ MMSYN1_0691✗	ISO_223016	70	-	4	3	1
MMSYN1_0694✓ MMSYN1_0693✓ MMSYN1_0692✓ MMSYN1_0691✗	ISO_223188	30	-	4	3	1
